dataset,record_id,record_id_suffix,title,abstract,framework,a13b_decision,a13b_tier,a13b_p_include,a13b_ecs_final,a13b_confidence,verdict,reason
CLEF_CD009069,pubmed:19586656,pubmed:19586656,"Efficacy of human papillomavirus (HPV)-16/18 AS04-adjuvanted vaccine against cervical infection and precancer caused by oncogenic HPV types (PATRICIA): final analysis of a double-blind, randomised study in young women.","BACKGROUND: The human papillomavirus (HPV)-16/18 AS04-adjuvanted vaccine was immunogenic, generally well tolerated, and effective against HPV-16 or HPV-18 infections, and associated precancerous lesions in an event-triggered interim analysis of the phase III randomised, double-blind, controlled PApilloma TRIal against Cancer In young Adults (PATRICIA). We now assess the vaccine efficacy in the final event-driven analysis. METHODS: Women (15-25 years) were vaccinated at months 0, 1, and 6. Analyses were done in the according-to-protocol cohort for efficacy (ATP-E; vaccine, n=8093; control, n=8069), total vaccinated cohort (TVC, included all women receiving at least one vaccine dose, regardless of their baseline HPV status; represents the general population, including those who are sexually active; vaccine, n=9319; control, n=9325), and TVC-naive (no evidence of oncogenic HPV infection at baseline; represents women before sexual debut; vaccine, n=5822; control, n=5819). The primary endpoint was to assess vaccine efficacy against cervical intraepithelial neoplasia 2+ (CIN2+) that was associated with HPV-16 or HPV-18 in women who were seronegative at baseline, and DNA negative at baseline and month 6 for the corresponding type (ATP-E). This trial is registered with ClinicalTrials.gov, number NCT00122681. FINDINGS: Mean follow-up was 34.9 months (SD 6.4) after the third dose. Vaccine efficacy against CIN2+ associated with HPV-16/18 was 92.9% (96.1% CI 79.9-98.3) in the primary analysis and 98.1% (88.4-100) in an analysis in which probable causality to HPV type was assigned in lesions infected with multiple oncogenic types (ATP-E cohort). Vaccine efficacy against CIN2+ irrespective of HPV DNA in lesions was 30.4% (16.4-42.1) in the TVC and 70.2% (54.7-80.9) in the TVC-naive. Corresponding values against CIN3+ were 33.4% (9.1-51.5) in the TVC and 87.0% (54.9-97.7) in the TVC-naive. Vaccine efficacy against CIN2+ associated with 12 non-vaccine oncogenic types was 54.0% (34.0-68.4; ATP-E). Individual cross-protection against CIN2+ associated with HPV-31, HPV-33, and HPV-45 was seen in the TVC. INTERPRETATION: The HPV-16/18 AS04-adjuvanted vaccine showed high efficacy against CIN2+ associated with HPV-16/18 and non-vaccine oncogenic HPV types and substantial overall effect in cohorts that are relevant to universal mass vaccination and catch-up programmes. FUNDING: GlaxoSmithKline Biologicals.",pico,INCLUDE,1,0.9568683177957839,1.0,0.7435289639401749,label_error,"The study is a randomized controlled trial (RCT) of a prophylactic HPV vaccine (Cervarix) in females, with a control group, and reports on CIN2+ and immunogenicity outcomes, all of which meet the inclusion criteria."
CLEF_CD009069,pubmed:21908768,pubmed:21908768,Proof-of-principle evaluation of the efficacy of fewer than three doses of a bivalent HPV16/18 vaccine.,"BACKGROUND: Three-dose regimens for human papillomavirus (HPV) vaccines are expensive and difficult to complete, especially in settings where the need for cervical cancer prevention is greatest. METHODS: We evaluated the vaccine efficacy of fewer than three doses of the HPV16/18 vaccine Cervarix in our Costa Rica Vaccine Trial. Women were randomly assigned to receive three doses of the HPV16/18 vaccine or to a control vaccine and were followed for incident HPV16 or HPV18 infection that persisted in visits that were 10 or more months apart (median follow-up 4.2 years). After excluding women who had no follow-up or who were HPV16 and HPV18 DNA positive at enrollment, 5967 women received three vaccine doses (2957 HPV vaccine vs 3010 control vaccine), 802 received two doses (422 HPV vs. 380 control), and 384 received one dose (196 HPV vs. 188 control). Reasons for receiving fewer doses and other pre- and post-randomization characteristics were balanced within each dosage group between women receiving the HPV and control vaccines. RESULTS: Incident HPV16 or HPV18 infections that persisted for 1 year were unrelated to dosage of the control vaccine. Vaccine efficacy was 80.9% for three doses of the HPV vaccine (95% confidence interval [CI] = 71.1% to 87.7%; 25 and 133 events in the HPV and control arms, respectively), 84.1% for two doses (95% CI = 50.2% to 96.3%; 3 and 17 events), and 100% for one dose (95% CI = 66.5% to 100%; 0 and 10 events). CONCLUSION: Four years after vaccination of women who appeared to be uninfected, this nonrandomized analysis suggests that two doses of the HPV16/18 vaccine, and maybe even one dose, are as protective as three doses.",pico,INCLUDE,1,0.9998039661054859,1.0,0.9973027377148135,genuine_fp,"Study design is a nonrandomized analysis (abstract: 'this nonrandomized analysis'), which is excluded by the criteria (S_Study_Design: exclude non-randomized trial)."
CLEF_CD009069,pubmed:22188832,pubmed:22188832,Randomized trial: immunogenicity and safety of coadministered human papillomavirus-16/18 AS04-adjuvanted vaccine and combined hepatitis A and B vaccine in girls.,"PURPOSE: This randomized, open, controlled, multicenter study (110886/NCT00578227) evaluated human papillomavirus (HPV)-16/18 AS04-adjuvanted vaccine (HPV-16/18 vaccine) coadministered with inactivated hepatitis A and B (HAB) vaccine. Coprimary objectives were to demonstrate noninferiority of hepatitis A, hepatitis B, and HPV-16/18 immune responses at month 7 when vaccines were coadministered, compared with the same vaccines administered alone. METHODS: Healthy girls (9-15 years) were age-stratified (9, 10-12, and 13-15 years) and randomized to receive HPV (n = 270), HAB (n = 271), or HPV + HAB (n = 272). Vaccines were administered at months 0, 1, and 6. Immunogenicity was evaluated at months 0 and 7. RESULTS: The hepatitis A immune response was noninferior for HPV + HAB, versus HAB, for seroconversion rates (100% in each group) and geometric mean antibody titers (GMTs) (95% CI) (4,504.2 [3,993.0-5,080.8] and 5,288.4 [4,713.3-5,933.7] mIU/mL, respectively). The hepatitis B immune response was noninferior for HPV + HAB, versus HAB, for anti-HBs seroprotection rates (98.3% and 100%); GMTs were 3,136.5 [2,436.0-4,038.4] and 5,646.5 [4,481.3-7,114.6] mIU/mL, respectively. The HPV-16/18 immune response was noninferior for HPV + HAB, versus HPV, for seroconversion rates (99.6% and 100% for both antigens) and GMTs (22,993.5 [20,093.4-26,312.0] and 26,981.9 [23,909.5-30,449.1] EL.U/mL for HPV-16; 8,671.2 [7,651.7-9,826.6] and 11,182.7 [9,924.8-12,600.1] EL.U/mL for HPV-18, respectively). No subject withdrew because of adverse events. No vaccine-related serious adverse events were reported. Immune responses and reactogenicity were similar in girls aged 9 years compared with the entire study population. CONCLUSIONS: Results support coadministration of HPV-16/18 vaccine with HAB vaccine in girls aged 9-15 years. The HPV-16/18 vaccine was immunogenic and generally well tolerated in 9-year-old girls.",pico,INCLUDE,1,0.956867139841924,1.0,0.7435236967431432,genuine_fp,"Study compares coadministered HPV+HAB vs HPV alone and HAB alone. The HPV vs HPV+HAB comparison is not a valid comparator per criteria (excludes head-to-head without randomization, requires placebo/non-HPV vaccine control)."
CLEF_CD009069,pubmed:19962185,pubmed:19962185,Sustained efficacy and immunogenicity of the human papillomavirus (HPV)-16/18 AS04-adjuvanted vaccine: analysis of a randomised placebo-controlled trial up to 6.4 years.,"BACKGROUND: Prophylactic human papillomavirus (HPV) vaccines have to provide sustained protection. We assessed efficacy, immunogenicity, and safety of the HPV-16/18 AS04-adjuvanted vaccine up to 6.4 years. METHODS: Women aged 15-25 years, with normal cervical cytology, who were HPV-16/18 seronegative and oncogenic HPV DNA-negative (14 types) at screening participated in a double-blind, randomised, placebo-controlled initial study (n=1113; 560 vaccine group vs 553 placebo group) and follow-up study (n=776; 393 vs 383). 27 sites in three countries participated in the follow-up study. Cervical samples were tested every 6 months for HPV DNA. Management of abnormal cytologies was prespecified, and HPV-16/18 antibody titres were assessed. The primary objective was to assess long-term vaccine efficacy in the prevention of incident cervical infection with HPV 16 or HPV 18, or both. We report the analyses up to 6.4 years of this follow-up study and combined with the initial study. For the primary endpoint, the efficacy analysis was done in the according-to-protocol (ATP) cohort; the analysis of cervical intraepithelial neoplasia grade 2 and above (CIN2+) was done in the total vaccinated cohort (TVC). The study is registered with ClinicalTrials.gov, number NCT00120848. FINDINGS: For the combined analysis of the initial and follow-up studies, the ATP efficacy cohort included 465 women in the vaccine group and 454 in the placebo group; the TVC included 560 women in the vaccine group and 553 in the placebo group. Vaccine efficacy against incident infection with HPV 16/18 was 95.3% (95% CI 87.4-98.7) and against 12-month persistent infection was 100% (81.8-100). Vaccine efficacy against CIN2+ was 100% (51.3-100) for lesions associated with HPV-16/18 and 71.9% (20.6-91.9) for lesions independent of HPV DNA. Antibody concentrations by ELISA remained 12-fold or more higher than after natural infection (both antigens). Safety outcomes were similar between groups: during the follow-up study, 30 (8%) participants reported a serious adverse event in the vaccine group versus 37 (10%) in the placebo group. None was judged related or possibly related to vaccination, and no deaths occurred. INTERPRETATION: Our findings show excellent long-term efficacy, high and sustained immunogenicity, and favourable safety of the HPV-16/18 AS04-adjuvanted vaccine up to 6.4 years. FUNDING: GlaxoSmithKline Biologicals (Belgium).",pico,INCLUDE,1,0.9568666965180204,1.0,0.7435217144417734,label_error,"The study is a randomized placebo-controlled trial (RCT) in females, evaluating an HPV-16/18 AS04-adjuvanted vaccine (L1 VLP) against placebo, with outcomes including CIN2+ and immunogenicity, which aligns with all inclusion criteria."
CLEF_CD009069,pubmed:20949623,pubmed:20949623,Adenocarcinoma in situ and associated human papillomavirus type distribution observed in two clinical trials of a quadrivalent human papillomavirus vaccine.,"The primary objective of this report is to describe the detection of adenocarcinoma in situ (AIS) and associated human papillomavirus (HPV) type distribution that was observed in the context of two phase 3 clinical trials of a quadrivalent HPV6/11/16/18 vaccine. In this intention-to-treat analysis, we include all women who had at least one follow-up visit postenrollment. Healthy women (17,622) aged 15-26 with no history of HPV disease and a lifetime number of less than five sex partners (average follow-up of 3.6 years) were randomized (1:1) to receive vaccine or placebo at day 1, months 2, and 6. Women underwent colposcopy and biopsy according to a Papanicolaou triage algorithm. All tissue specimens were tested for 14 HPV types and were adjudicated by a pathology panel. During the trials, 22 women were diagnosed with AIS (six vaccine and 16 placebo). There were 25 AIS lesions in total, with HPV16/18 present in 96% (24 of 25 with 15 of 25 as single infections). Only two of 22 women had concomitant cytology results suggesting glandular abnormality. Colposcopic impressions (25 total) were either negative or indicated squamous lesions only. Of women with AIS, all six in the vaccine cohort and seven of 16 in the placebo cohort were infected at baseline with the same HPV type that was detected in the AIS lesion. Concurrent squamous lesions were detected in 20 of these 22 women. In summary, our findings show that AIS evades colposcopic and cervical cytologic detection. As most AIS lesions were HPV16/18-related, prophylactic HPV vaccination should reduce the incidence of invasive adenocarcinoma.",pico,INCLUDE,1,0.9577271121495442,1.0,0.7473820364884974,label_error,"Study meets all criteria: RCT (design), females 15-26 (population), quadrivalent HPV vaccine (intervention), placebo (comparison), AIS (primary outcome), and safety (adverse events implied by RCT). Gold-standard exclusion is incorrect."
CLEF_CD010558,pubmed:19884606,pubmed:19884606,Cognitive behavioral analysis system of psychotherapy and brief supportive psychotherapy for augmentation of antidepressant nonresponse in chronic depression: the REVAMP Trial.,"CONTEXT: Previous studies have found that few chronically depressed patients remit with antidepressant medications alone. OBJECTIVE: To determine the role of adjunctive psychotherapy in the treatment of chronically depressed patients with less than complete response to an initial medication trial. DESIGN: This trial compared 12 weeks of (1) continued pharmacotherapy and augmentation with cognitive behavioral analysis system of psychotherapy (CBASP), (2) continued pharmacotherapy and augmentation with brief supportive psychotherapy (BSP), and (3) continued optimized pharmacotherapy (MEDS) alone. We hypothesized that adding CBASP would produce higher rates of response and remission than adding BSP or continuing MEDS alone. SETTING: Eight academic sites. PARTICIPANTS: Chronically depressed patients with a current DSM-IV-defined major depressive episode and persistent depressive symptoms for more than 2 years. INTERVENTIONS: Phase 1 consisted of open-label, algorithm-guided treatment for 12 weeks based on a history of antidepressant response. Patients not achieving remission received next-step pharmacotherapy options with or without adjunctive psychotherapy (phase 2). Individuals undergoing psychotherapy were randomized to receive either CBASP or BSP stratified by phase 1 response, ie, as nonresponders (NRs) or partial responders (PRs). MAIN OUTCOME MEASURES: Proportions of remitters, PRs, and NRs and change on Hamilton Scale for Depression (HAM-D) scores. RESULTS: In all, 808 participants entered phase 1, of which 491 were classified as NRs or PRs and entered phase 2 (200 received CBASP and MEDS, 195 received BSP and MEDS, and 96 received MEDS only). Mean HAM-D scores dropped from 25.9 to 17.7 in NRs and from 15.2 to 9.9 in PRs. No statistically significant differences emerged among the 3 treatment groups in the proportions of phase 2 remission (15.0%), partial response (22.5%), and nonresponse (62.5%) or in changes on HAM-D scores. CONCLUSIONS: Although 37.5% of the participants experienced partial response or remitted in phase 2, neither form of adjunctive psychotherapy significantly improved outcomes over that of a flexible, individualized pharmacotherapy regimen alone. A longitudinal assessment of later-emerging benefits is ongoing.",pico,INCLUDE,1,0.9089248634264049,1.0,0.5599516618383107,genuine_fp,"Study includes 'chronically depressed patients' without specifying 'treatment-resistant depression' as defined in criteria (e.g., minimum 4 weeks antidepressant treatment, 150 mg/day imipramine equivalent). Population criteria not fully met."
Cohen_Antihistamines,pubmed:11277962,pubmed:11277962,"Once-daily desloratadine improves the signs and symptoms of chronic idiopathic urticaria: a randomized, double-blind, placebo-controlled study.","BACKGROUND: Chronic idiopathic urticaria (CIU) is the most common type of chronic urticaria, and pruritus is the most prominent symptom. Antihistamines are the first-line treatment for CIU. Sedation and anticholinergic adverse effects are often experienced with the first-generation antihistamines and there is a risk of cardiovascular adverse effects and drug interactions with some second-generation agents. Hence, new treatment options are needed. Desloratadine is a new, potent, nonsedating antihistamine that has an excellent cardiovascular safety profile. METHODS: This was a multicenter, randomized, double-blind, placebo-controlled study designed to determine the efficacy and safety of desloratadine in the treatment of moderate-to-severe CIU. A total of 190 patients, aged 12-79 years, with at least a 6-week history of CIU and who were currently experiencing a flare of at least moderate severity, were randomly assigned to therapy with desloratadine 5 mg or placebo once daily for 6 weeks. Twice daily, patients rated the severity of CIU symptoms (pruritus, number of hives, and size of largest hive), as well as the impact of CIU symptoms on sleep and daily activity. Patients and investigators jointly evaluated therapeutic response and overall condition. Safety evaluations included the incidence of treatment-emergent adverse events, discontinuations due to adverse events, and changes from baseline in vital signs, laboratory parameters, and ECG intervals. RESULTS: Desloratadine was superior to placebo in controlling pruritus and total symptoms after the first dose and maintained this superiority to the end of the study. Measures of sleep, daily activity, therapeutic response, and global CIU status were also significantly better with desloratadine after the first dose; these clinical benefits were also maintained throughout the 6-week study. No significant adverse events occured. CONCLUSIONS: Desloratadine 5 mg daily is a safe and effective treatment for CIU with significant benefits within 24 h and maintained through the treatment period.",pico,INCLUDE,1,0.9237995169050792,1.0,0.6113522278729635,label_error,"Study meets all criteria: Population (CIU patients), Intervention (desloratadine), Comparator (placebo), Outcomes (symptom improvement, safety), and Study Design (randomized, double-blind, placebo-controlled). No exclusion criteria are violated."
CLEF_CD010038,pubmed:26034248,pubmed:26034248,Medical-Legal Strategies to Improve Infant Health Care: A Randomized Trial.,"BACKGROUND: Changes in health care delivery create opportunities to improve systems to better meet the needs of low-income families while achieving quality benchmarks. METHODS: Families of healthy newborns receiving primary care at a single large urban safety-net hospital participated. Intervention families were randomly assigned a family specialist who provided support until the 6-month routine health care visit. The Developmental Understanding and Legal Collaboration for Everyone (DULCE) intervention is based on the Strengthening Families approach and incorporated components of the Healthy Steps and Medical-Legal Partnership models. Medical record reviews determined use of preventive and emergency care. Surveys conducted at baseline, postintervention (6 months), and follow-up (12 months) were used to determine hardship and attainment of concrete supports. RESULTS: Three hundred thirty families participated in the study. At baseline, 73% of families reported economic hardships. Intervention parents had an average of 14 contacts with the family specialist, and 5 hours of total contact time. Intervention infants were more likely to have completed their 6-month immunization schedule by age 7 months (77% vs 63%, P < .005) and by 8 months (88% vs 77%, P < .01). Intervention infants were more likely to have 5 or more routine preventive care visits by age 1 year (78% vs 67%, P < .01) and were less likely to have visited the emergency department by age 6 months (37% vs 49.7%, P < .03). The DULCE intervention accelerated access to concrete resources (P = .029). CONCLUSIONS: Assignment to the Project DULCE intervention led to improvements in preventive health care delivery and utilization and accelerated access to concrete supports among low-income families.",pico,INCLUDE,1,0.9717916664381806,1.0,0.814674416107389,genuine_fp,"The intervention is a multi-component program (DULCE) including family support, legal collaboration, and preventive care coordination. It does not isolate face-to-face communication about vaccination as the active component, violating the 'Comparison' criterion which excludes multi-component interventions without isolatable face-to-face effects."
CLEF_CD010038,pubmed:22375895,pubmed:22375895,Evaluation of Lay Support in Pregnant women with Social risk (ELSIPS): a randomised controlled trial.,"BACKGROUND: Maternal, neonatal and child health outcomes are worse in families from black and ethnic minority groups and disadvantaged backgrounds. There is little evidence on whether lay support improves maternal and infant outcomes among women with complex social needs within a disadvantaged multi-ethnic population in the United Kingdom (UK). METHOD/DESIGN: The aim of this study is to evaluate a lay Pregnancy Outreach Worker (POW) service for nulliparous women identified as having social risk within a maternity service that is systematically assessing social risks alongside the usual obstetric and medical risks. The study design is a randomised controlled trial (RCT) in nulliparous women assessed as having social risk comparing standard maternity care with the addition of referral to the POW support service. The POWs work alongside community midwifery teams and offer individualised support to women to encourage engagement with services (health and social care) from randomisation (before 28 weeks gestation) until 6 weeks after birth. The primary outcomes have been chosen on the basis that they are linked to maternal and infant health. The two primary outcomes are engagement with antenatal care, assessed by the number of antenatal visits; and maternal depression, assessed using the Edinburgh Postnatal Depression Scale at 8-12 weeks after birth. Secondary outcomes include maternal and neonatal morbidity and mortality, routine child health assessments, including immunisation uptake and breastfeeding at 6 weeks. Other psychological outcomes (self efficacy) and mother-to-infant bonding will also be collected using validated tools.A sample size of 1316 will provide 90% power (at the 5% significance level) to detect increased engagement with antenatal services of 1.5 visits and a reduction of 1.5 in the average EPDS score for women with two or more social risk factors, with power in excess of this for women with any social risk factor. Analysis will be by intention to treat. Qualitative research will explore the POWs' daily work in context. This will complement the findings of the RCT through a triangulation of quantitative and qualitative data on the process of the intervention, and identify other contextual factors that affect the implementation of the intervention. DISCUSSION: The trial will provide high quality evidence as to whether or not lay support (POW) offered to women identified with social risk factors improves engagement with maternity services and reduces numbers of women with depression. MREC NUMBER: 10/H1207/23 TRIAL REGISTRATION NUMBER: ISRCTN: ISRCTN35027323.",pico,INCLUDE,1,0.9713211605642494,1.0,0.812277593827714,genuine_fp,"The primary outcomes (engagement with antenatal care, maternal depression) and secondary outcomes (maternal/neonatal morbidity/mortality, routine child health assessments) do not align with the required outcomes (O1_Primary_Outcomes, O2_Secondary_Outcomes) which focus on immunisation status, parental knowledge, or vaccination-related outcomes."
CLEF_CD010038,pubmed:9271616,pubmed:9271616,Health care utilization and health status in high-risk children randomized to receive group or individual well child care.,"OBJECTIVE: To determine if health care utilization and health status among high-risk children is modified by the use of group well child care (GWCC) as compared with traditional one-to-one individual well child care (IWCC). STUDY DESIGN: Randomized controlled trial. PARTICIPANTS: Children less than 4 months old from families with at least one of the following maternal risk factors: poverty, single marital status, age <20 years at delivery, less than a high school education, previous substance abuse, or history of abuse as a child. SETTING: Two urban, university pediatric clinics in Seattle, Washington. INTERVENTIONS: Children were randomized to receive GWCC or IWCC at the time of enrollment. Health supervision visits with two study nurse practitioners were scheduled at 4, 5, 6, 8, 10, 12, and 15 months of age. GWCC study visits consisted of a group discussion of age-appropriate child-rearing issues, along with a physical examination, health screening, and immunizations. Health care utilization among children receiving GWCC and those randomized to IWCC was assessed using the following measures: compliance with study visits, compliance with any age-appropriate health supervision visit, emergency department utilization, and immunization rates (defined as the proportion of children in each group who had received all recommended vaccines by 1 year of age). Provider time for GWCC and IWCC study visits was also recorded. Health status was measured using Stein's Functional Status IIR, completed by the mothers of study patients when their children completed the study at 15 months of age. RESULTS: A total of 106 children received GWCC, whereas 104 were randomized to IWCC. Compliance with scheduled study visits was 47% for GWCC patients and 54% for IWCC recipients; overall compliance with any age-appropriate health supervision visit was 68% and 66%, respectively. Provider time was similar for GWCC and IWCC visits. By the age of 1 year, 67% of GWCC recipients and 73% of those receiving IWCC had received three DTP/DT, three OPV/IPV, three Hib, and three hepatitis B immunizations. A total of 242 emergency department visits were made by study patients during their enrollment in the project; there was no difference in the average number of visits between GWCC or IWCC children. However, children receiving IWCC were more likely to have at least one emergency department visit than GWCC recipients. At the conclusion of the project, health status, as measured by the Functional Status IIR, was similar in GWCC and IWCC patients (mean scores 92.4 +/- 1.4 and 92.5 +/- 1.1, respectively). CONCLUSIONS: Health care utilization and health status was similar in high-risk children whether they received GWCC or IWCC. GWCC is a viable format for health supervision visits in this population.",pico,INCLUDE,1,0.9717962365891735,1.0,0.8146977539215485,genuine_fp,"The intervention (group well child care) is not focused on vaccination information as per I3_Intervention_Content. The abstract does not indicate that the group discussions covered vaccine-specific content, which is required for inclusion."
Cohen_BetaBlockers,pubmed:10169635,pubmed:10169635,Randomized trial of carvedilol in treatment of congestive heart failure.,"BACKGROUND: Members of the U.S. Cardevivol Study Group at Lovelace Scientific Resources, Albuquerque, NM, designed and carried out a large multicenter randomized clinical trial of Cardevilol vs placebo in patients with clinical heart failure and ejection fraction < 0.35. RESULTS: Derived exposure and death data at 50-day intervals to 400 days were used to construct tables of comparative mortality, all ages, both sexes and all durations to 400 days combined, in the Carvedilol and the placebo groups Derivation of expected mortality is explained in detail. CONCLUSIONS: Excess mortality, measured as mortality ratio or excess death rate, was much higher in the placebo than in the Cardevilol-treated group.",pico,INCLUDE,1,0.9436711701325471,1.0,0.6873040258659634,label_error,"Study meets criteria: Population (heart failure), Intervention (carvedilol), Comparator (placebo), Outcome (mortality), and Study design (randomized trial). Gold-standard exclusion is inconsistent with criteria."
Cohen_Antihistamines,pubmed:11703220,pubmed:11703220,Fexofenadine reduces nasal congestion in perennial allergic rhinitis.,"BACKGROUND: Nasal congestion is the predominant symptom in perennial allergic rhinitis (PAR), and it seems to be mainly related to the late-phase inflammatory events. The present pilot study aimed to evaluate the therapeutic effect exerted by fexofenadine in patients with PAR due to mite allergy. METHODS: This study was a parallel, double-blind, randomized, three-arm (1:1:1), placebo-controlled study. Thirty-one subjects with PAR were enrolled and received double-blind medication: fexofenadine 120 or 180 mg, or placebo, once a day for 28 days. RESULTS: The total symptom score was reduced by fexofenadine (both dosages) at V2 (P=0.007), whereas placebo did not modify it. Nasal congestion decreased after 1 week of treatment with fexofenadine 120 (P=0.027) and 180 (P=0.01), but not with placebo (P=NS). At V3, fexofenadine (both dosages) significantly reduced nasal congestion (P=0.011 and P=0.007, respectively), by placebo did not show any significant effect. CONCLUSIONS: This pilot study represents the first evidence of the efficacy of fexofenadine in PAR, and also the control of the nasal congestion. We suggest performing larger trials to confirm these preliminary findings.",pico,INCLUDE,1,0.9407896562313104,1.0,0.675697729201363,label_error,"The study meets all inclusion criteria: it is an RCT (Study_Design_Include), compares fexofenadine (Intervention_Include) to placebo (Comparison_Include) in adults with perennial allergic rhinitis (Population_Include), and assesses nasal congestion and symptom scores (Outcome_Efficacy_Include)."
CLEF_CD009069,pubmed:15863374,pubmed:15863374,"Prophylactic quadrivalent human papillomavirus (types 6, 11, 16, and 18) L1 virus-like particle vaccine in young women: a randomised double-blind placebo-controlled multicentre phase II efficacy trial.","BACKGROUND: A randomised double-blind placebo-controlled phase II study was done to assess the efficacy of a prophylactic quadrivalent vaccine targeting the human papillomavirus (HPV) types associated with 70% of cervical cancers (types 16 and 18) and with 90% of genital warts (types 6 and 11). METHODS: 277 young women (mean age 20.2 years [SD 1.7]) were randomly assigned to quadrivalent HPV (20 microg type 6, 40 microg type 11, 40 microg type 16, and 20 microg type 18) L1 virus-like-particle (VLP) vaccine and 275 (mean age 20.0 years [1.7]) to one of two placebo preparations at day 1, month 2, and month 6. For 36 months, participants underwent regular gynaecological examinations, cervicovaginal sampling for HPV DNA, testing for serum antibodies to HPV, and Pap testing. The primary endpoint was the combined incidence of infection with HPV 6, 11, 16, or 18, or cervical or external genital disease (ie, persistent HPV infection, HPV detection at the last recorded visit, cervical intraepithelial neoplasia, cervical cancer, or external genital lesions caused by the HPV types in the vaccine). Main analyses were done per protocol. FINDINGS: Combined incidence of persistent infection or disease with HPV 6, 11, 16, or 18 fell by 90% (95% CI 71-97, p<0.0001) in those assigned vaccine compared with those assigned placebo. INTERPRETATION: A vaccine targeting HPV types 6, 11, 16, 18 could substantially reduce the acquisition of infection and clinical disease caused by common HPV types.",pico,INCLUDE,1,0.9695344300184641,0.9509019129822991,0.8032786781602238,label_error,"Abstract describes a randomized, double-blind, placebo-controlled phase II efficacy trial of a prophylactic quadrivalent HPV L1 VLP vaccine in young women, assessing combined incidence of HPV infection or disease (including CIN), which aligns with all inclusion criteria (PICO, study design)."
CLEF_CD011768,pubmed:24717394,pubmed:24717394,"The effectiveness of the WHO training course on complementary feeding counseling in a primary care setting, Ismailia, Egypt.","BACKGROUND: The adequacy and timing of complementary feeding of the breastfed child are critical for optimal child growth and development.Considerable efforts have been made to improve complementary feeding in the first 2 years of life. One of them was the WHO complementary feeding counseling course (CFC). OBJECTIVES: To evaluate the effectiveness of the WHO CFC on knowledge and counseling abilities of primary healthcare physicians; on caretaker's knowledge and adherence to physicians' recommendations and their feeding practices; and on children's growth. PARTICIPANTS AND INTERVENTIONS: A single-blinded randomized-controlled study was carried out in 40 primary healthcare centers divided into matched pairs according to their location, either in rural or urban areas, and training of the selected physicians on integrated management of childhood illness. One center from each pair was selected randomly for its physician to receive CFC training in nutrition counseling and the matched center was selected as a control. Forty primary healthcare center physicians and 480 mother-child (6-18 months) pairs were included in the study. The mother-child pairs recruited were visited at home within 2 weeks, 90, and 180 days after the initial consultation with trained health workers. Special questionnaires were used to collect information on healthcare providers' knowledge of nutrition counseling and practice (counseling skills); maternal knowledge of basic nutrition-counseling recommendations, maternal compliance with the recommended feeding practice; child dietary intake; and gains in weight and length. RESULTS: CFC-trained physicians were more likely to engage in nutrition counseling and to deliver more appropriate advice. This was reflected in improvements in maternal recall of complementary feeding messages, which were higher in the intervention group compared with the control group. Six months after the consultation, children in the intervention group had significantly greater weight gains compared with the control group (0.96 vs. 0.78 kg; P=0.038). Children in the intervention group, who were 12-18 months of age at the time of recruitment, had significantly less faltering in length gain compared with the control group (height/age Z-score; 0.23 vs. 0.04; P=0.004). CONCLUSION AND RECOMMENDATIONS: Nutrition counseling training improved counseling abilities of primary healthcare physicians and led to improvements in mothers' knowledge and practices of complementary feeding. In turn, this led to improved growth of children. We recommend wide and regular utilization of the CFC course to improve the knowledge and skills of health workers who provide counseling to mothers for complementary feeding.",pico,INCLUDE,1,0.9926757030312419,1.0,0.9375201379683255,label_error,"Study meets all criteria: RCT design, educational intervention (WHO CFC training), comparison to usual care (control group), relevant outcomes (child growth, feeding practices), and target population (mothers of 6-18 month infants)."
