dataset,record_id,record_id_suffix,title,abstract,framework,a13b_decision,a13b_tier,a13b_p_include,a13b_ecs_final,a13b_confidence,verdict,reason
Brouwer_2019,https://openalex.org/W2274147259,W2274147259,The good enough mother under social vulnerability conditions,"Abstract The present qualitative study aims to understand the affective and emotional attitudes that support the maternal experience in precarious conditions by articulating the maternal ideals of socially vulnerable women through the Winnicottian concept of the good enough mother. We used a procedure called Interactive Narrative to facilitate a less defensive and more ludic approach to the studied theme and invited women sheltered in an institution for pregnant and puerperal women to complete a story that had been written by the researcher. In the second stage, we formed a discussion group to gain insight into participants' conceptions of motherhood. The material produced was analyzed as a collective production so that we could identify underlying affective and emotional aspects of the group's imaginative elaborations about motherhood in precarious conditions. Feelings of helplessness, abandonment and loneliness were as present in the narrative productions as the idea that having a child creates opportunities for the development of maternal capabilities.",pif,INCLUDE,3,0.01074614898649481,0.07071067811865477,0.9142999791469575,genuine_fp,"Study design is qualitative (excluded by criteria), population is pregnant/puerperal women (excluded), and the focus is on maternal experience (not MDD relapse/recurrence)."
Brouwer_2019,https://openalex.org/W2029576616,W2029576616,Anxiety Symptomatology: The Association With Distress Tolerance and Anxiety Sensitivity,"Research focused on psychological risk factors for anxiety psychopathology has led to better conceptualization of these conditions as well as pointed toward preventative interventions. Anxiety sensitivity (AS) has been well-established as an anxiety risk factor, while distress tolerance (DT) is a related construct that has received little empirical exploration within the anxiety psychopathology literature. The current investigation sought to extend the existing literature by examining both DT and the relationship between DT and AS across a number of anxiety symptom dimensions, including panic, generalized anxiety, social anxiety, and obsessive-compulsive anxiety. Participants (N=418) completed a number of measures that assessed DT, AS, anxiety symptomatology, and negative affect. Findings indicated that DT was uniquely associated with panic, obsessive compulsive, general worry, and social anxiety symptoms, but that DT and AS were not synergistically associated with each of these symptom dimensions. These findings indicate that an inability to tolerate emotional distress is associated with an increased vulnerability to experience certain anxiety symptoms.",pif,INCLUDE,3,0.01074614898649481,0.2438449420228684,0.9142999791469575,genuine_fp,"The study focuses on anxiety symptomatology and anxiety-related constructs (anxiety sensitivity, distress tolerance), not depressive relapse/recurrence in adults with a history of major depressive disorder as required by the Population and Outcome criteria."
Brouwer_2019,https://openalex.org/W2485823411,W2485823411,"Using a transdiagnostic, psychodynamic online self-help intervention to maintain inpatient psychosomatic treatment effects: Study protocol of a feasibility study","Online self-help interventions have proven to be effective in treating various specific mental disorders, mainly depression and anxiety. Knowledge regarding their acceptance, efficacy, and usefulness in addition to inpatient or outpatient psychotherapy is limited. Therefore, we plan to evaluate an affect-focused, transdiagnostic, psychodynamic online self-help intervention following inpatient psychotherapy for mixed diagnoses in a feasibility study to determine acceptance, satisfaction, and preliminary estimates of efficacy.The intervention is based on the book ""Living Like You Mean It"" by Ronald J. Frederick (2009) and the Swedish adaption by Johansson and colleagues (2013). The book was translated into German and thoroughly revised using parts of the Swedish adaption and additional tasks from their intervention. In a pilot phase, corrections concerning comprehensibility of the content and exercises were made based on patient's feedback. In the second step, we developed a website presenting the German adaption in eight units. In the third step, at least N = 66 patients from the Department of Psychosomatic Medicine and Psychotherapy will be recruited for a feasibility study. Patients are randomized into two groups. The intervention group (IG) will receive ten weeks of access to the online self-help intervention together with weekly therapeutic feedback on their progress. The wait-list control group (WLC) will receive access to the intervention for ten weeks as well, but without therapeutic feedback and with a ten-week delay. We will conduct assessments at the beginning of the intervention of the IG (T0), the end of the intervention of the IG (T1), two months later (only IG, T2), and at the end of the intervention of the WLC (T3). The primary outcome is satisfaction with the treatment as measured by the ZUF-8 at T1 and T3 respectively. Secondary outcome measures include emotional competence, depression, anxiety, and quality of life.We expect insight into the usefulness and acceptance of an online self-help intervention used to maintain inpatient treatment effects. Furthermore, we await both groups to benefit from the participation in the intervention. Pre- post and between subject differences will be used as estimate effect sizes to calculate the necessary sample size for a larger efficacy trial.",pif,INCLUDE,3,0.0107461419816353,0.5134712455702302,0.9143000248498104,genuine_fp,"Study design is a feasibility study for an intervention (protocol), which is excluded by the criteria. The study is not a prospective cohort study examining the natural course of relapse/recurrence."
van_der_Waal_2022,https://openalex.org/W2496218569,W2496218569,Helping patients to reduce tobacco consumption in oncology: a narrative review,"The present overview focuses on evidence of smoking cessation approaches in oncology settings with the aim to provide health personnel a critical perspective on how to help their patients. This narrative review is structured in two main sections: the first one describes the psycho-cognitive variables involved in the decision to continue smoking after a cancer diagnosis and during the treatment; the second section relates methods and tools may be recommended, being evidence-based, to support smoking cessation in oncology settings. Active smoking increases not only susceptibility to common cancers in the general population, but also increases disease severity and comorbidities in cancer patients. Nowadays, scientific evidence has identified many strategies to give up smoking, but a lack of knowledge exists for treatment of nicotine dependence in the cancer population. Health personnel is often ambiguous when approaching the problem, while their contribution is essential in guiding patients towards healthier choices. We argue that smoking treatments for cancer patients deserve more attention and that clinical features, individual characteristics and needs of the patient should be assessed in order to increase the attempts success rate. Health personnel that daily work and interact with cancer patients and their caregivers have a fundamental role in the promotion of the health changing. For this reason, it is important that they have adequate knowledge and resources in order to support cancer patients to stop tobacco cigarette smoking and promoting and healthier lifestyle.",spider,INCLUDE,2,0.015764346108991547,0.0413518554200014,0.8830529219977012,genuine_fp,"The study is a narrative review, which is explicitly excluded by the Design criteria (exclude: narrative review). The abstract also does not mention the target population of adults aged ≥65 years."
Brouwer_2019,https://openalex.org/W2059858413,W2059858413,"Evaluating the effectiveness of psychosocial resilience training for heart health, and the added value of promoting physical activity: a cluster randomized trial of the READY program","BackgroundDepression and poor social support are significant risk factors for coronary heart disease (CHD), and stress and anxiety can trigger coronary events. People experiencing such psychosocial difficulties are more likely to be physically inactive, which is also an independent risk factor for CHD. Resilience training can target these risk factors, but there is little research evaluating the effectiveness of such programs. This paper describes the design and measures of a study to evaluate a resilience training program (READY) to promote psychosocial well-being for heart health, and the added value of integrating physical activity promotion.Methods/DesignIn a cluster randomized trial, 95 participants will be allocated to either a waitlist or one of two intervention conditions. Both intervention conditions will receive a 10 × 2.5 hour group resilience training program (READY) over 13 weeks. The program targets five protective factors identified from empirical evidence and analyzed as mediating variables: positive emotions, cognitive flexibility, social support, life meaning, and active coping. Resilience enhancement strategies reflect the six core Acceptance and Commitment Therapy processes (values, mindfulness, defusion, acceptance, self-as-context, committed action) and Cognitive Behavior Therapy strategies such as relaxation training and social support building skills. Sessions include psychoeducation, discussions, experiential exercises, and home assignments. One intervention condition will include an additional session and ongoing content promoting physical activity. Measurement will occur at baseline, two weeks post intervention, and at eight weeks follow-up, and will include questionnaires, pedometer step logs, and physical and hematological measures. Primary outcome measures will include self-reported indicators of psychosocial well-being and depression. Secondary outcome measures will include self-reported indicators of stress, anxiety and physical activity, and objective indicators of CHD risk (blood glucose, cholesterol [mmol·L-1], triglycerides, blood pressure). Process measures of attendance, engagement and fidelity will also be conducted. Linear analyses will be used to examine group differences in the outcome measures, and the product of coefficients method will be used to examine mediated effects.DiscussionIf successful, this program will provide an innovative means by which to promote psychosocial well-being for heart health in the general population. The program could also be adapted to promote well-being in other at risk population subgroups.Trial registrationACTRN12608000017325.",pif,INCLUDE,3,0.01074614898649481,0.223606797749979,0.9142999791469575,genuine_fp,"Study population is general population at risk for CHD, not adults with history of major depressive disorder (Population criterion). Study is a randomized controlled trial (excluded by study design) and focuses on resilience training (excluded by Exposure/Factor criteria)."
van_Dis_2020,https://openalex.org/W2006644301,W2006644301,Neural correlates of individual differences in pain-related fear and anxiety,"Although individual differences in fear and anxiety modulate the pain response and may even cause more suffering than the initiating physical stimulus, little is known about the neural systems mediating this relationship. The present study provided the first examination of the neural correlates of individual differences in the tendency to (1) feel anxious about the potentially negative implications of physical sensations, as measured by the anxiety sensitivity index (ASI), and (2) fear various types of physical pain, as indexed by the fear of pain questionnaire (FPQ). In separate sessions, participants completed these questionnaires and experienced alternating blocks of noxious thermal stimulation (45-50 degrees C) and neutral thermal stimulation (38 degrees C) during the collection of whole-brain fMRI data. Regression analyses demonstrated that during the experience of pain, ASI scores predicted activation of a medial prefrontal region associated with self-focused attention, whereas FPQ scores predicted activation of a ventral lateral frontal region associated with response regulation and anterior and posterior cingulate regions associated with monitoring and evaluation of affective responses. These functional relationships cannot be wholly explained by generalized anxiety (indexed by STAI-T scores), which did not significantly correlate with activation of any regions. The present findings may help clarify both the impact of individual differences in emotion on the neural correlates of pain, and the roles in anxiety, fear, and pain processing played by medial and orbitofrontal systems.",pico,INCLUDE,2,0.01658972682304574,0.053472440002669715,0.8781612735159091,genuine_fp,"Study design is incompatible: it's a neuroimaging study (fMRI) examining neural correlates, not an intervention study with CBT and a control group. The abstract describes an observational/experimental design, not an RCT or other eligible design."
Jeyaraman_2020,https://openalex.org/W3048929966,W3048929966,Cartilage regeneration with dual‐drug‐releasing injectable hydrogel/microparticle system: In vitro and in vivo study,"In this study, we developed an injectable in situ forming hydrogel/microparticle system consisting of two drugs, melatonin and methylprednisolone, to investigate the capability of the system for chondrogenesis in vitro and in vivo. The chemical, mechanical, and rheological properties of the hydrogel/microparticle were investigated. For in vitro evaluation, the adipose-derived stem cells might be mixed with hydrogel/microparticles, then cellular viability was analyzed by acridine orange/propidium iodide and 4',6-diamidino-2-phenylindole staining and also dimethylmethylene blue assay were conducted to find the amount of proteoglycan. The real-time polymerase chain reaction for aggrecan, sex-determining region Y-Box 9, collagen I (COL1), and COL2 gene expression was performed after 14 and 21 days. For evaluation of cartilage regeneration, the samples were implanted in rabbit knees with cartilaginous experimental defects. Defects were created in both knees of three groups of rabbits. Group 1 was the control with no injection, and Groups 2 and 3 were loaded with hydrogel/cell and hydrogel/microparticle/cell; respectively. Then, after 3 and 6 months, histological evaluations of the defected sites were carried out. The amount of glycosaminoglycans after 14 and 21 days increased significantly in hydrogels/microparticles loaded with cells. The expression of marker genes was also significant in hydrogels/microparticles loaded with cells. According to histology analysis, the hydrogels/microparticles loaded with cells showed the best cartilage regeneration. Overall, our study revealed that the developed injectable hydrogel/microparticle can be used for cartilage regeneration.",pico,INCLUDE,1,0.0202109902105458,0.4125775590312576,0.8573764414059752,genuine_fp,"Study uses animal model (rabbit knees) and reports in vitro outcomes, which are excluded by Population and Outcome criteria."
Jeyaraman_2020,https://openalex.org/W2086022492,W2086022492,Perfusion and cyclic compression of mesenchymal cell-loaded and clinically applicable osteochondral grafts,"Osteochondral lesions are often seen in orthopedics, but the available treatment strategies are limited in success. Regenerative medicine provides novel concepts for curing them. The purpose of this study was to test the effects of perfusion and cyclic compression on cell differentiation and mechanical properties using a custom-made biomechanoreactor in a recently established system of human bone marrow stromal cells (hBMSC) cultured in a 3-D collagen I-bone hybrid matrix out of commercially available and separately in human-certified products. Seeded hBMSC were viable for 88 +/- A 8.9% during the entire experimental period in the constructs. GAG and DNA levels did not change. Perfusion induced collagen II and cyclic compression increased collagen X expression. Matrix stiffness was significantly increased after 28 days of cyclic compression. Cyclic compression of cell-loaded hybrid constructs enhanced chondrocyte differentiation and matrix stiffness. This system is a promising tool with a view to a later clinical application.",pico,INCLUDE,1,0.020211028575929012,0.054928027165305884,0.8573762265883043,genuine_fp,"Study design is in vitro (cell culture in a bioreactor), which is excluded by the criteria. The abstract does not describe a clinical trial in humans."
Smid_2020,https://openalex.org/W1979337444,W1979337444,Statistical properties of forced-choice psychometric functions: Implications of probit analysis,"Probit analysis was applied to the problem of threshold estimation from psychometric functions derived from the two-alternative forced-choice (2AFC) method of constant stimuli. Threshold estimates from 2AFC experiments are surprisingly poor: They are about twice as variable as corresponding estimates based on the traditional yes-no method of constant stimuli, and their asymmetrical confidence limits are not readily predicted from conventional standard error formulas. All of these faults are exacerbated in small samples. Computer simulations demonstrated that, for small samples, the probit analysis equations do not give a valid estimate of threshold variability. The variability of staircase estimates of threshold cannot be less than the variability of threshold estimates derived from the method of constant stimuli given an optimum placement of trials. Hence our findings also define the minimum variability of all staircase estimators under the assumptions of probit analysis.",pico,INCLUDE,2,0.014080637602389435,0.48741015609903743,0.893231685294057,genuine_fp,"The abstract discusses probit analysis for threshold estimation in psychometric functions, not structural equation modeling (SEM) as required by the 'Statistical Models or Datasets' criteria. The study focuses on 2AFC experiments and staircase estimators, which are outside the scope of SEM methods."
Leenaars_2019,https://openalex.org/W2018625136,W2018625136,Centrally injected histamine increases posterior hypothalamic acetylcholine release in hemorrhage-hypotensive rats,"Histamine, acting centrally as a neurotransmitter, evokes a reversal of hemorrhagic hypotension in rats due to the activation of the sympathetic and the renin-angiotensin systems as well as the release of arginine vasopressin and proopiomelanocortin-derived peptides. We demonstrated previously that central nicotinic cholinergic receptors are involved in the pressor effect of histamine. The aim of the present study was to examine influences of centrally administrated histamine on acetylcholine (ACh) release at the posterior hypothalamus-a region characterized by location of histaminergic and cholinergic neurons involved in the regulation of the sympathetic activity in the cardiovascular system-in hemorrhage-hypotensive anesthetized rats. Hemodynamic and microdialysis studies were carried out in Sprague-Dawley rats. Hemorrhagic hypotension was induced by withdrawal of a volume of 1.5 ml blood/100 g body weight over a period of 10 min. Acute hemorrhage led to a severe and long-lasting decrease in mean arterial pressure (MAP), heart rate (HR), and an increase in extracellular posterior hypothalamic ACh and choline (Ch) levels by 56% and 59%, respectively. Intracerebroventricularly (i.c.v.) administered histamine (50, 100, and 200 nmol) dose- and time-dependently increased MAP and HR and caused an additional rise in extracellular posterior hypothalamic ACh and Ch levels at the most by 102%, as compared to the control saline-treated group. Histamine H1 receptor antagonist chlorpheniramine (50 nmol; i.c.v.) completely blocked histamine-evoked hemodynamic and extracellular posterior hypothalamic ACh and Ch changes, whereas H2 and H3/H4 receptor blockers ranitidine (50 nmol; i.c.v.) and thioperamide (50 nmol; i.c.v.) had no effect. In conclusion, centrally administered histamine, acting via H1 receptors, increases ACh release at the posterior hypothalamus and causes a pressor and tachycardic response in hemorrhage-hypotensive anesthetized rats.",peo,INCLUDE,2,0.01404678322210887,0.08408964152537148,0.9096836117956306,genuine_fp,"Excluded by Population criteria: study uses 'Sprague-Dawley rats' (Animal models), while criteria require 'Humans' and exclude 'Animals'."
Leenaars_2019,https://openalex.org/W2059256360,W2059256360,A novel liquid chromatography/tandem mass spectrometry method for the quantification of glycine as biomarker in brain microdialysis and cerebrospinal fluid samples within 5min,"Glycine is an important amino acid neurotransmitter in the central nervous system (CNS) and a useful biomarker to indicate biological activity of drugs such as glycine reuptake inhibitors (GRI) in the brain. Here, we report how a liquid chromatography/tandem mass spectrometry (LC-MS/MS) method for the fast and reliable analysis of glycine in brain microdialysates and cerebrospinal fluid (CSF) samples has been established. Additionally, we compare this method with the conventional approach of high performance liquid chromatography (HPLC) coupled to fluorescence detection (FD). The present LC-MS/MS method did not require any derivatisation step. Fifteen microliters of sample were injected for analysis. Glycine was detected by a triple quadrupole mass spectrometer in the positive electrospray ionisation (ESI) mode. The total running time was 5min. The limit of quantitation (LOQ) was determined as 100nM, while linearity was given in the range from 100nM to 100μM. In order to demonstrate the feasibility of the LC-MS/MS method, we measured glycine levels in striatal in vivo microdialysates and CSF of rats after administration of the commercially available glycine transporter 1 (GlyT1) inhibitor LY 2365109 (10mg/kg, p.o.). LY 2365109 produced 2-fold and 3-fold elevated glycine concentrations from 1.52μM to 3.6μM in striatal microdialysates and from 10.38μM to 36μM in CSF, respectively. In conclusion, we established a fast and reliable LC-MS/MS method, which can be used for the quantification of glycine in brain microdialysis and CSF samples in biomarker studies.",peo,INCLUDE,2,0.014046796628833591,0.08408964152537148,0.920738709839186,genuine_fp,Excluded due to Population: Abstract specifies 'rats' (excluded) and does not mention human participants (required).
van_Dis_2020,https://openalex.org/W1993145712,W1993145712,Using Session-by-Session Measurement to Compare Mechanisms of Action for Acceptance and Commitment Therapy and Cognitive Therapy,"Debate continues about the extent to which postulated mechanisms of action of cognitive behavior therapies (CBT), including standard CBT (i.e., Beckian cognitive therapy [CT]) and acceptance and commitment therapy (ACT) are supported by mediational analyses. Moreover, the distinctiveness of CT and ACT has been called into question. One contributor to ongoing uncertainty in this arena is the lack of time-varying process data. In this study, 174 patients presenting to a university clinic with anxiety or depression who had been randomly assigned to receive either ACT or CT completed an assessment of theorized mediators and outcomes before each session. Hierarchical linear modeling of session-by-session data revealed that increased utilization of cognitive and affective change strategies relative to utilization of psychological acceptance strategies mediated outcome for CT, whereas for ACT the mediation effect was in the opposite direction. Decreases in self-reported dysfunctional thinking, cognitive “defusion” (the ability to see one's thoughts as mental events rather than necessarily as representations of reality), and willingness to engage in behavioral activity despite unpleasant thoughts or emotions were equivalent mediators across treatments. These results have potential implications for the theoretical arguments behind, and distinctiveness of, CT and ACT. ► Patients ( n = 174) were randomly assigned to receive either ACT or CT. ► A short assessment of theorized mediators and outcomes was administered before each session. ► Utilization of change strategies relative to utilization of psychological acceptance strategies mediated outcome in CT. ► Utilization of acceptance rather than change strategies mediated outcome in ACT. ► Dysfunctional thinking, cognitive “defusion” and willingness to engage in difficult behaviors were equivalent mediators.",pico,INCLUDE,2,0.016589696796061832,0.09350611267692982,0.88975622275431,genuine_fp,"Study compares two active CBT variants (ACT vs CT) without a control group, which is excluded by the Comparison criteria (excludes 'Head-to-Head Comparison of Active Treatments', 'Different CBT modalities')."
