sample_id,dataset,record_id,title,abstract,element_key,element_description,truth_label
S078,Wassenaar_2017,https://openalex.org/W2083438910,DNA Damage Caused by Bisphenol A and Estradiol through Estrogenic Activity,"Evidence exists that raises concern about genotoxic effects induced by estrogen: oxidative stress caused by estrogen-derived oxidants, DNA adducts formed by estrogen metabolites and estrogen-induced chromosomal aberration. Estrogen receptors (ER) participate in some of these genotoxic effects by estrogen. In this study, we showed the effects of bisphenol A (BPA), an endocrine-disrupting chemical eliciting weak estrogenic activity, and of 17beta-estradiol (E2), on DNA damage in ER-positive MCF-7 ",exposure,"Exposure | Include: bisphenol A; BPA; 4,4'-(propane-2,2-diyl)diphenol; early-life exposure; developmental exposure | Exclude: bisphenol S; BPS; bisphenol F",
S078,Wassenaar_2017,https://openalex.org/W2083438910,DNA Damage Caused by Bisphenol A and Estradiol through Estrogenic Activity,"Evidence exists that raises concern about genotoxic effects induced by estrogen: oxidative stress caused by estrogen-derived oxidants, DNA adducts formed by estrogen metabolites and estrogen-induced chromosomal aberration. Estrogen receptors (ER) participate in some of these genotoxic effects by estrogen. In this study, we showed the effects of bisphenol A (BPA), an endocrine-disrupting chemical eliciting weak estrogenic activity, and of 17beta-estradiol (E2), on DNA damage in ER-positive MCF-7 ",study_design,study_design,
S079,Wassenaar_2017,https://openalex.org/W1988190499,"Simultaneous determination of the endocrine disrupting compounds nonylphenol, nonylphenol ethoxylates, triclosan and bisphenol A in wastewater and sewage sludge by gas chromatography–mass spectrometry","An integrated analytical method for the simultaneous determination of 4-n-nonylphenol (4-n-NP), nonylphenol monoethoxylate (NP1EO), nonylphenol diethoxylate (NP2EO), bisphenol A (BPA) and triclosan (TCS) in wastewater (dissolved and particulate phase) and sewage sludge was developed based on gas chromatography-mass spectrometry. Chromatographic analysis was achieved after derivatization with bis(trimethylsilyl)trifluoroacetamide (BSTFA). Extraction from water samples was performed by solid-phase",population,Population | Include: rodent; rats; mice; murine models; laboratory rodents | Exclude: humans; clinical populations; patients,
S079,Wassenaar_2017,https://openalex.org/W1988190499,"Simultaneous determination of the endocrine disrupting compounds nonylphenol, nonylphenol ethoxylates, triclosan and bisphenol A in wastewater and sewage sludge by gas chromatography–mass spectrometry","An integrated analytical method for the simultaneous determination of 4-n-nonylphenol (4-n-NP), nonylphenol monoethoxylate (NP1EO), nonylphenol diethoxylate (NP2EO), bisphenol A (BPA) and triclosan (TCS) in wastewater (dissolved and particulate phase) and sewage sludge was developed based on gas chromatography-mass spectrometry. Chromatographic analysis was achieved after derivatization with bis(trimethylsilyl)trifluoroacetamide (BSTFA). Extraction from water samples was performed by solid-phase",exposure,"Exposure | Include: bisphenol A; BPA; 4,4'-(propane-2,2-diyl)diphenol; early-life exposure; developmental exposure | Exclude: bisphenol S; BPS; bisphenol F",
S079,Wassenaar_2017,https://openalex.org/W1988190499,"Simultaneous determination of the endocrine disrupting compounds nonylphenol, nonylphenol ethoxylates, triclosan and bisphenol A in wastewater and sewage sludge by gas chromatography–mass spectrometry","An integrated analytical method for the simultaneous determination of 4-n-nonylphenol (4-n-NP), nonylphenol monoethoxylate (NP1EO), nonylphenol diethoxylate (NP2EO), bisphenol A (BPA) and triclosan (TCS) in wastewater (dissolved and particulate phase) and sewage sludge was developed based on gas chromatography-mass spectrometry. Chromatographic analysis was achieved after derivatization with bis(trimethylsilyl)trifluoroacetamide (BSTFA). Extraction from water samples was performed by solid-phase",study_design,study_design,
S080,Wassenaar_2017,https://openalex.org/W1972673893,Size-exclusion flow extraction of bisphenol A in human urine for liquid chromatography–mass spectrometry,"We report an approach for assessing human exposure to bisphenol A (BPA), which involves measuring the glucuronide in urine sample that were subjected to a novel size-exclusion flow extraction method. The present approach includes the addition of 13C(12)-BPA, enzymatic deconjugation, and the proposed sample preparation method. The sample solution is separated and detected by liquid chromatography-mass spectrometry (LC-MS). The following are used for the LC-MS: a reversed-phase separation column, ",population,Population | Include: rodent; rats; mice; murine models; laboratory rodents | Exclude: humans; clinical populations; patients,
S080,Wassenaar_2017,https://openalex.org/W1972673893,Size-exclusion flow extraction of bisphenol A in human urine for liquid chromatography–mass spectrometry,"We report an approach for assessing human exposure to bisphenol A (BPA), which involves measuring the glucuronide in urine sample that were subjected to a novel size-exclusion flow extraction method. The present approach includes the addition of 13C(12)-BPA, enzymatic deconjugation, and the proposed sample preparation method. The sample solution is separated and detected by liquid chromatography-mass spectrometry (LC-MS). The following are used for the LC-MS: a reversed-phase separation column, ",exposure,"Exposure | Include: bisphenol A; BPA; 4,4'-(propane-2,2-diyl)diphenol; early-life exposure; developmental exposure | Exclude: bisphenol S; BPS; bisphenol F",
S080,Wassenaar_2017,https://openalex.org/W1972673893,Size-exclusion flow extraction of bisphenol A in human urine for liquid chromatography–mass spectrometry,"We report an approach for assessing human exposure to bisphenol A (BPA), which involves measuring the glucuronide in urine sample that were subjected to a novel size-exclusion flow extraction method. The present approach includes the addition of 13C(12)-BPA, enzymatic deconjugation, and the proposed sample preparation method. The sample solution is separated and detected by liquid chromatography-mass spectrometry (LC-MS). The following are used for the LC-MS: a reversed-phase separation column, ",study_design,study_design,
S081,Wassenaar_2017,https://openalex.org/W1980862107,Microwave-assisted extraction followed by gas chromatography–mass spectrometry for the determination of endocrine disrupting chemicals in river sediments,"In this study, microwave-assisted extraction (MAE) followed by gas chromatography (GC)-mass spectrometry (MS) analysis has been successfully developed for the simultaneous extraction and determination of contrasting endocrine disrupting chemicals (EDCs) including 17beta-estradiol, estrone, 17(alpha-ethynylestradiol, 16alpha-hydroxyestrone, 4-nonylphenol, 4-tert-octylphenol and bisphenol A in river sediments. For MAE, the effects of various parameters on the extraction efficiency were investigate",population,Population | Include: rodent; rats; mice; murine models; laboratory rodents | Exclude: humans; clinical populations; patients,
S081,Wassenaar_2017,https://openalex.org/W1980862107,Microwave-assisted extraction followed by gas chromatography–mass spectrometry for the determination of endocrine disrupting chemicals in river sediments,"In this study, microwave-assisted extraction (MAE) followed by gas chromatography (GC)-mass spectrometry (MS) analysis has been successfully developed for the simultaneous extraction and determination of contrasting endocrine disrupting chemicals (EDCs) including 17beta-estradiol, estrone, 17(alpha-ethynylestradiol, 16alpha-hydroxyestrone, 4-nonylphenol, 4-tert-octylphenol and bisphenol A in river sediments. For MAE, the effects of various parameters on the extraction efficiency were investigate",exposure,"Exposure | Include: bisphenol A; BPA; 4,4'-(propane-2,2-diyl)diphenol; early-life exposure; developmental exposure | Exclude: bisphenol S; BPS; bisphenol F",
S081,Wassenaar_2017,https://openalex.org/W1980862107,Microwave-assisted extraction followed by gas chromatography–mass spectrometry for the determination of endocrine disrupting chemicals in river sediments,"In this study, microwave-assisted extraction (MAE) followed by gas chromatography (GC)-mass spectrometry (MS) analysis has been successfully developed for the simultaneous extraction and determination of contrasting endocrine disrupting chemicals (EDCs) including 17beta-estradiol, estrone, 17(alpha-ethynylestradiol, 16alpha-hydroxyestrone, 4-nonylphenol, 4-tert-octylphenol and bisphenol A in river sediments. For MAE, the effects of various parameters on the extraction efficiency were investigate",study_design,study_design,
S082,Wassenaar_2017,https://openalex.org/W2005576314,"Complex Phase Separation in Poly(acrylonitrile−butadiene−styrene)-Modified Epoxy/4,4′-Diaminodiphenyl Sulfone Blends: Generation of New Micro- and Nanosubstructures","The epoxy system containing diglycidyl ether of bisphenol A and 4,4'-diaminodiphenyl sulfone is modified with poly(acrylonitrile-butadiene-styrene) (ABS) to explore the effects of the ABS content on the phase morphology, mechanism of phase separation, and viscoelastic properties. The amount of ABS in the blends was 5, 10, 15, and 20 parts per hundred of epoxy resin (phr). Transmission electron microscopy (TEM) and scanning electron microscopy (SEM) were employed to investigate the final morpholo",population,Population | Include: rodent; rats; mice; murine models; laboratory rodents | Exclude: humans; clinical populations; patients,
S082,Wassenaar_2017,https://openalex.org/W2005576314,"Complex Phase Separation in Poly(acrylonitrile−butadiene−styrene)-Modified Epoxy/4,4′-Diaminodiphenyl Sulfone Blends: Generation of New Micro- and Nanosubstructures","The epoxy system containing diglycidyl ether of bisphenol A and 4,4'-diaminodiphenyl sulfone is modified with poly(acrylonitrile-butadiene-styrene) (ABS) to explore the effects of the ABS content on the phase morphology, mechanism of phase separation, and viscoelastic properties. The amount of ABS in the blends was 5, 10, 15, and 20 parts per hundred of epoxy resin (phr). Transmission electron microscopy (TEM) and scanning electron microscopy (SEM) were employed to investigate the final morpholo",exposure,"Exposure | Include: bisphenol A; BPA; 4,4'-(propane-2,2-diyl)diphenol; early-life exposure; developmental exposure | Exclude: bisphenol S; BPS; bisphenol F",
S082,Wassenaar_2017,https://openalex.org/W2005576314,"Complex Phase Separation in Poly(acrylonitrile−butadiene−styrene)-Modified Epoxy/4,4′-Diaminodiphenyl Sulfone Blends: Generation of New Micro- and Nanosubstructures","The epoxy system containing diglycidyl ether of bisphenol A and 4,4'-diaminodiphenyl sulfone is modified with poly(acrylonitrile-butadiene-styrene) (ABS) to explore the effects of the ABS content on the phase morphology, mechanism of phase separation, and viscoelastic properties. The amount of ABS in the blends was 5, 10, 15, and 20 parts per hundred of epoxy resin (phr). Transmission electron microscopy (TEM) and scanning electron microscopy (SEM) were employed to investigate the final morpholo",study_design,study_design,
S083,Wassenaar_2017,https://openalex.org/W2028990219,Occupational airborne allergic contact dermatitis in the national mint and fiscal-stamp factory,,population,Population | Include: rodent; rats; mice; murine models; laboratory rodents | Exclude: humans; clinical populations; patients,
S083,Wassenaar_2017,https://openalex.org/W2028990219,Occupational airborne allergic contact dermatitis in the national mint and fiscal-stamp factory,,exposure,"Exposure | Include: bisphenol A; BPA; 4,4'-(propane-2,2-diyl)diphenol; early-life exposure; developmental exposure | Exclude: bisphenol S; BPS; bisphenol F",
S083,Wassenaar_2017,https://openalex.org/W2028990219,Occupational airborne allergic contact dermatitis in the national mint and fiscal-stamp factory,,study_design,study_design,
S084,Wassenaar_2017,https://openalex.org/W2327547917,Endosopic Autofluorescence Imaging is Useful for the Differential Diagnosis of Intestinal Lymphomas Resembling Lymphoid Hyperplasia,A method for the differential diagnosis of intestinal lymphomas resembling lymphoid hyperplasia (LH) by endoscopy remains to be clearly established.To evaluate the usefulness of autofluorescence imaging (AFI) in diagnosing intestinal lymphoma.Single-center study.Prospective study.One hundred forty-three samples obtained from the intestinal tissues of 21 patients with malignant lymphoma were included in the study.The terminal ileum and entire colon were observed using conventional endoscopy equip,population,Population | Include: rodent; rats; mice; murine models; laboratory rodents | Exclude: humans; clinical populations; patients,
S084,Wassenaar_2017,https://openalex.org/W2327547917,Endosopic Autofluorescence Imaging is Useful for the Differential Diagnosis of Intestinal Lymphomas Resembling Lymphoid Hyperplasia,A method for the differential diagnosis of intestinal lymphomas resembling lymphoid hyperplasia (LH) by endoscopy remains to be clearly established.To evaluate the usefulness of autofluorescence imaging (AFI) in diagnosing intestinal lymphoma.Single-center study.Prospective study.One hundred forty-three samples obtained from the intestinal tissues of 21 patients with malignant lymphoma were included in the study.The terminal ileum and entire colon were observed using conventional endoscopy equip,exposure,"Exposure | Include: bisphenol A; BPA; 4,4'-(propane-2,2-diyl)diphenol; early-life exposure; developmental exposure | Exclude: bisphenol S; BPS; bisphenol F",
S084,Wassenaar_2017,https://openalex.org/W2327547917,Endosopic Autofluorescence Imaging is Useful for the Differential Diagnosis of Intestinal Lymphomas Resembling Lymphoid Hyperplasia,A method for the differential diagnosis of intestinal lymphomas resembling lymphoid hyperplasia (LH) by endoscopy remains to be clearly established.To evaluate the usefulness of autofluorescence imaging (AFI) in diagnosing intestinal lymphoma.Single-center study.Prospective study.One hundred forty-three samples obtained from the intestinal tissues of 21 patients with malignant lymphoma were included in the study.The terminal ileum and entire colon were observed using conventional endoscopy equip,study_design,study_design,
S085,Wassenaar_2017,https://openalex.org/W2187494948,Microleakage at sealant/enamel interface of primary teeth: effect of Er:YAG laser ablation of pits and fissures.,"The objective of this study was to assess microleakage at sealant/enamel interface after treatment of primary teeth occlusal surfaces with 3 etching techniques.Thirty sound primary molars were randomly assigned to 3 groups (N = 10): (1) group I = acid etching for 30 seconds; (2) group II = Er:YAG laser (120 mJ; 4 Hz) plus acid-etching; and (3) group III = Er:YAG laser (120 mJ; 4 Hz). Pits and fissures were sealed with a resin-based sealant (Fluroshield, Dentsply/Caulk). Teeth were isolated, ther",population,Population | Include: rodent; rats; mice; murine models; laboratory rodents | Exclude: humans; clinical populations; patients,
S085,Wassenaar_2017,https://openalex.org/W2187494948,Microleakage at sealant/enamel interface of primary teeth: effect of Er:YAG laser ablation of pits and fissures.,"The objective of this study was to assess microleakage at sealant/enamel interface after treatment of primary teeth occlusal surfaces with 3 etching techniques.Thirty sound primary molars were randomly assigned to 3 groups (N = 10): (1) group I = acid etching for 30 seconds; (2) group II = Er:YAG laser (120 mJ; 4 Hz) plus acid-etching; and (3) group III = Er:YAG laser (120 mJ; 4 Hz). Pits and fissures were sealed with a resin-based sealant (Fluroshield, Dentsply/Caulk). Teeth were isolated, ther",exposure,"Exposure | Include: bisphenol A; BPA; 4,4'-(propane-2,2-diyl)diphenol; early-life exposure; developmental exposure | Exclude: bisphenol S; BPS; bisphenol F",
S085,Wassenaar_2017,https://openalex.org/W2187494948,Microleakage at sealant/enamel interface of primary teeth: effect of Er:YAG laser ablation of pits and fissures.,"The objective of this study was to assess microleakage at sealant/enamel interface after treatment of primary teeth occlusal surfaces with 3 etching techniques.Thirty sound primary molars were randomly assigned to 3 groups (N = 10): (1) group I = acid etching for 30 seconds; (2) group II = Er:YAG laser (120 mJ; 4 Hz) plus acid-etching; and (3) group III = Er:YAG laser (120 mJ; 4 Hz). Pits and fissures were sealed with a resin-based sealant (Fluroshield, Dentsply/Caulk). Teeth were isolated, ther",study_design,study_design,
S086,Wassenaar_2017,https://openalex.org/W2079901847,Bonded lingual retainers,,population,Population | Include: rodent; rats; mice; murine models; laboratory rodents | Exclude: humans; clinical populations; patients,
S086,Wassenaar_2017,https://openalex.org/W2079901847,Bonded lingual retainers,,exposure,"Exposure | Include: bisphenol A; BPA; 4,4'-(propane-2,2-diyl)diphenol; early-life exposure; developmental exposure | Exclude: bisphenol S; BPS; bisphenol F",
S086,Wassenaar_2017,https://openalex.org/W2079901847,Bonded lingual retainers,,study_design,study_design,
S087,Wassenaar_2017,https://openalex.org/W1977132188,"Variation, correlation, and toxicity of phenolic endocrine-disrupting compounds in surface water","This study investigated the variation in toxicity of phenolic endocrine-disrupting compounds (EDCs) and determined the correlation between their concentrations. All twenty-four samples acquired from a polluted river contained five phenolic EDCs. The EDC nonylphenol (NP) concentration was found to be the highest (4.26 +/- 2.74 microg/L) in the river water. In addition the concentrations of nonylphenol diethoxylate, (NP2EO), octylphenol (OP), nonylphenol monoethoxylate (NP1EO), and bisphenol A (BP",population,Population | Include: rodent; rats; mice; murine models; laboratory rodents | Exclude: humans; clinical populations; patients,
S087,Wassenaar_2017,https://openalex.org/W1977132188,"Variation, correlation, and toxicity of phenolic endocrine-disrupting compounds in surface water","This study investigated the variation in toxicity of phenolic endocrine-disrupting compounds (EDCs) and determined the correlation between their concentrations. All twenty-four samples acquired from a polluted river contained five phenolic EDCs. The EDC nonylphenol (NP) concentration was found to be the highest (4.26 +/- 2.74 microg/L) in the river water. In addition the concentrations of nonylphenol diethoxylate, (NP2EO), octylphenol (OP), nonylphenol monoethoxylate (NP1EO), and bisphenol A (BP",exposure,"Exposure | Include: bisphenol A; BPA; 4,4'-(propane-2,2-diyl)diphenol; early-life exposure; developmental exposure | Exclude: bisphenol S; BPS; bisphenol F",
S087,Wassenaar_2017,https://openalex.org/W1977132188,"Variation, correlation, and toxicity of phenolic endocrine-disrupting compounds in surface water","This study investigated the variation in toxicity of phenolic endocrine-disrupting compounds (EDCs) and determined the correlation between their concentrations. All twenty-four samples acquired from a polluted river contained five phenolic EDCs. The EDC nonylphenol (NP) concentration was found to be the highest (4.26 +/- 2.74 microg/L) in the river water. In addition the concentrations of nonylphenol diethoxylate, (NP2EO), octylphenol (OP), nonylphenol monoethoxylate (NP1EO), and bisphenol A (BP",study_design,study_design,
S088,Hall_2012,https://openalex.org/W2038462321,Agent-based real-time fault diagnosis,"Theory and applications of model-based fault diagnosis have progressed significantly in the last four decades. In addition, there has been increasing use of model-based design and testing in automotive industry to reduce design errors, perform real-time simulations for rapid prototyping, and hardware-in-the-loop testing. For vehicle diagnosis, a global diagnosis method, which collects the diagnostic information from all the subsystem electronic control units (ECUs), is not practical because of h",population,Population | Include: software fault; software defect; software bug; software error; programming error | Exclude: hardware fault; system failure (non-software); network fault,
S088,Hall_2012,https://openalex.org/W2038462321,Agent-based real-time fault diagnosis,"Theory and applications of model-based fault diagnosis have progressed significantly in the last four decades. In addition, there has been increasing use of model-based design and testing in automotive industry to reduce design errors, perform real-time simulations for rapid prototyping, and hardware-in-the-loop testing. For vehicle diagnosis, a global diagnosis method, which collects the diagnostic information from all the subsystem electronic control units (ECUs), is not practical because of h",concept,Concept | Include: prediction performance; predictive performance; model performance; prediction accuracy; precision | Exclude: fault prevention; fault tolerance; fault detection (runtime),
S088,Hall_2012,https://openalex.org/W2038462321,Agent-based real-time fault diagnosis,"Theory and applications of model-based fault diagnosis have progressed significantly in the last four decades. In addition, there has been increasing use of model-based design and testing in automotive industry to reduce design errors, perform real-time simulations for rapid prototyping, and hardware-in-the-loop testing. For vehicle diagnosis, a global diagnosis method, which collects the diagnostic information from all the subsystem electronic control units (ECUs), is not practical because of h",study_design,study_design,
S089,Hall_2012,https://openalex.org/W1974158679,Novel fault localization approach for ATPG / scan-fault failures in complex sub-nano FPGA/ASIC debugging,Fault isolation in automated test pattern generation (ATPG) / scan-fault has been increasingly challenging in today's advanced integrated circuit (IC) as diagnosis results usually point to extensive faulty nets which can be physically widespread on the die. This work highlights a novel approach in understanding electrical fault data with promising physical failure analysis (PFA) results in FPGA/ASIC debugging.,population,Population | Include: software fault; software defect; software bug; software error; programming error | Exclude: hardware fault; system failure (non-software); network fault,
S089,Hall_2012,https://openalex.org/W1974158679,Novel fault localization approach for ATPG / scan-fault failures in complex sub-nano FPGA/ASIC debugging,Fault isolation in automated test pattern generation (ATPG) / scan-fault has been increasingly challenging in today's advanced integrated circuit (IC) as diagnosis results usually point to extensive faulty nets which can be physically widespread on the die. This work highlights a novel approach in understanding electrical fault data with promising physical failure analysis (PFA) results in FPGA/ASIC debugging.,concept,Concept | Include: prediction performance; predictive performance; model performance; prediction accuracy; precision | Exclude: fault prevention; fault tolerance; fault detection (runtime),
S089,Hall_2012,https://openalex.org/W1974158679,Novel fault localization approach for ATPG / scan-fault failures in complex sub-nano FPGA/ASIC debugging,Fault isolation in automated test pattern generation (ATPG) / scan-fault has been increasingly challenging in today's advanced integrated circuit (IC) as diagnosis results usually point to extensive faulty nets which can be physically widespread on the die. This work highlights a novel approach in understanding electrical fault data with promising physical failure analysis (PFA) results in FPGA/ASIC debugging.,study_design,study_design,
S090,Hall_2012,https://openalex.org/W2100433404,Neutralization of Errors and Attacks in Wireless Ad Hoc Networks,"This paper proposes and evaluates strategies to build reliable and secure wireless ad hoc networks. Our contribution is based on the notion of inner-circle consistency, where local node interaction is used to neutralize errors/attacks at the source, both preventing errors/attacks from propagating in the network and improving the fidelity of the propagated information. We achieve this goal by combining statistical (a proposed fault-tolerant cluster algorithm) and security (threshold cryptography)",population,Population | Include: software fault; software defect; software bug; software error; programming error | Exclude: hardware fault; system failure (non-software); network fault,
S090,Hall_2012,https://openalex.org/W2100433404,Neutralization of Errors and Attacks in Wireless Ad Hoc Networks,"This paper proposes and evaluates strategies to build reliable and secure wireless ad hoc networks. Our contribution is based on the notion of inner-circle consistency, where local node interaction is used to neutralize errors/attacks at the source, both preventing errors/attacks from propagating in the network and improving the fidelity of the propagated information. We achieve this goal by combining statistical (a proposed fault-tolerant cluster algorithm) and security (threshold cryptography)",concept,Concept | Include: prediction performance; predictive performance; model performance; prediction accuracy; precision | Exclude: fault prevention; fault tolerance; fault detection (runtime),
S090,Hall_2012,https://openalex.org/W2100433404,Neutralization of Errors and Attacks in Wireless Ad Hoc Networks,"This paper proposes and evaluates strategies to build reliable and secure wireless ad hoc networks. Our contribution is based on the notion of inner-circle consistency, where local node interaction is used to neutralize errors/attacks at the source, both preventing errors/attacks from propagating in the network and improving the fidelity of the propagated information. We achieve this goal by combining statistical (a proposed fault-tolerant cluster algorithm) and security (threshold cryptography)",study_design,study_design,
S091,Hall_2012,https://openalex.org/W2125768532,Fault-tolerant high-performance matrix multiplication: theory and practice,"We extend the theory and practice regarding algorithmic fault-tolerant matrix-matrix multiplication, C=AB, in a number of ways. First, we propose low-overhead methods for detecting errors introduced not only in C but also in A and/or B. Second, we show that, theoretically, these methods will detect all errors as long as only one entry, is corrupted. Third we propose a low-overhead roll-back approach to correct errors once detected. Finally, we give a high-performance implementation of matrix-mat",population,Population | Include: software fault; software defect; software bug; software error; programming error | Exclude: hardware fault; system failure (non-software); network fault,
S091,Hall_2012,https://openalex.org/W2125768532,Fault-tolerant high-performance matrix multiplication: theory and practice,"We extend the theory and practice regarding algorithmic fault-tolerant matrix-matrix multiplication, C=AB, in a number of ways. First, we propose low-overhead methods for detecting errors introduced not only in C but also in A and/or B. Second, we show that, theoretically, these methods will detect all errors as long as only one entry, is corrupted. Third we propose a low-overhead roll-back approach to correct errors once detected. Finally, we give a high-performance implementation of matrix-mat",concept,Concept | Include: prediction performance; predictive performance; model performance; prediction accuracy; precision | Exclude: fault prevention; fault tolerance; fault detection (runtime),
S091,Hall_2012,https://openalex.org/W2125768532,Fault-tolerant high-performance matrix multiplication: theory and practice,"We extend the theory and practice regarding algorithmic fault-tolerant matrix-matrix multiplication, C=AB, in a number of ways. First, we propose low-overhead methods for detecting errors introduced not only in C but also in A and/or B. Second, we show that, theoretically, these methods will detect all errors as long as only one entry, is corrupted. Third we propose a low-overhead roll-back approach to correct errors once detected. Finally, we give a high-performance implementation of matrix-mat",study_design,study_design,
S092,Hall_2012,https://openalex.org/W1564530295,Experimental validation of fault detection and fault tolerance mechanisms,The paper deals with the problem of validating the effectiveness of hardware and software mechanisms decreasing system susceptibility to hardware faults. The validation process is based on the use of software implemented fault injector (FITS). The performed analysis concentrates on tuning the profile of faults and experiment set-ups. The presented simulation results are explained in context of the considered applications.,population,Population | Include: software fault; software defect; software bug; software error; programming error | Exclude: hardware fault; system failure (non-software); network fault,
S092,Hall_2012,https://openalex.org/W1564530295,Experimental validation of fault detection and fault tolerance mechanisms,The paper deals with the problem of validating the effectiveness of hardware and software mechanisms decreasing system susceptibility to hardware faults. The validation process is based on the use of software implemented fault injector (FITS). The performed analysis concentrates on tuning the profile of faults and experiment set-ups. The presented simulation results are explained in context of the considered applications.,concept,Concept | Include: prediction performance; predictive performance; model performance; prediction accuracy; precision | Exclude: fault prevention; fault tolerance; fault detection (runtime),
S092,Hall_2012,https://openalex.org/W1564530295,Experimental validation of fault detection and fault tolerance mechanisms,The paper deals with the problem of validating the effectiveness of hardware and software mechanisms decreasing system susceptibility to hardware faults. The validation process is based on the use of software implemented fault injector (FITS). The performed analysis concentrates on tuning the profile of faults and experiment set-ups. The presented simulation results are explained in context of the considered applications.,study_design,study_design,
S093,Hall_2012,https://openalex.org/W2083408453,Fault tolerance enhancement using autonomy adaptation for autonomous mobile robots,"This paper presents how autonomy adaptation can be useful to enhance the fault tolerance of autonomous mobile robots. For that, we proposed a global and structured methodology which allows integrating specific fault tolerant mechanisms into an adaptive control architecture. When a problem is detected, the autonomous behavior of the robot is automatically adapted to overcome it. The human operator can punctually or definitively be inserted in the control loop to replace the damaged functionalitie",population,Population | Include: software fault; software defect; software bug; software error; programming error | Exclude: hardware fault; system failure (non-software); network fault,
S093,Hall_2012,https://openalex.org/W2083408453,Fault tolerance enhancement using autonomy adaptation for autonomous mobile robots,"This paper presents how autonomy adaptation can be useful to enhance the fault tolerance of autonomous mobile robots. For that, we proposed a global and structured methodology which allows integrating specific fault tolerant mechanisms into an adaptive control architecture. When a problem is detected, the autonomous behavior of the robot is automatically adapted to overcome it. The human operator can punctually or definitively be inserted in the control loop to replace the damaged functionalitie",concept,Concept | Include: prediction performance; predictive performance; model performance; prediction accuracy; precision | Exclude: fault prevention; fault tolerance; fault detection (runtime),
S093,Hall_2012,https://openalex.org/W2083408453,Fault tolerance enhancement using autonomy adaptation for autonomous mobile robots,"This paper presents how autonomy adaptation can be useful to enhance the fault tolerance of autonomous mobile robots. For that, we proposed a global and structured methodology which allows integrating specific fault tolerant mechanisms into an adaptive control architecture. When a problem is detected, the autonomous behavior of the robot is automatically adapted to overcome it. The human operator can punctually or definitively be inserted in the control loop to replace the damaged functionalitie",study_design,study_design,
S094,Hall_2012,https://openalex.org/W1977859808,Fault Tolerant Control on an Electric Vehicle,"The main purpose of this paper concerns a fault tolerant control applied on an electric vehicle known as RobuCar which is a 4times4 electric vehicle, with four electromechanical wheel systems. Fault tolerant control (FTC) is attended to continue the system operation in the presence of several faults in order to remain the security of the system. Active fault tolerant control (AFTC) approach needs fault detection and isolation (FDI) algorithm to detect and identify the fault with minimum false al",population,Population | Include: software fault; software defect; software bug; software error; programming error | Exclude: hardware fault; system failure (non-software); network fault,
S094,Hall_2012,https://openalex.org/W1977859808,Fault Tolerant Control on an Electric Vehicle,"The main purpose of this paper concerns a fault tolerant control applied on an electric vehicle known as RobuCar which is a 4times4 electric vehicle, with four electromechanical wheel systems. Fault tolerant control (FTC) is attended to continue the system operation in the presence of several faults in order to remain the security of the system. Active fault tolerant control (AFTC) approach needs fault detection and isolation (FDI) algorithm to detect and identify the fault with minimum false al",concept,Concept | Include: prediction performance; predictive performance; model performance; prediction accuracy; precision | Exclude: fault prevention; fault tolerance; fault detection (runtime),
S094,Hall_2012,https://openalex.org/W1977859808,Fault Tolerant Control on an Electric Vehicle,"The main purpose of this paper concerns a fault tolerant control applied on an electric vehicle known as RobuCar which is a 4times4 electric vehicle, with four electromechanical wheel systems. Fault tolerant control (FTC) is attended to continue the system operation in the presence of several faults in order to remain the security of the system. Active fault tolerant control (AFTC) approach needs fault detection and isolation (FDI) algorithm to detect and identify the fault with minimum false al",study_design,study_design,
S095,van_Dis_2020,https://openalex.org/W2150840974,Imagining the future in health anxiety: the impact of rumination on the specificity of illness-related memory and future thinking,"Individuals with health anxiety experience catastrophic fears relating to future illness. However, little research has explored cognitive processes involved in how health anxious individuals picture the future. Ruminative thinking has been shown to impede the ability to recall specific autobiographical memories, which in turn is related to maladaptive, categoric future thinking processes. This study examined the impact of rumination on memory and future thinking among 60 undergraduate participan",population,Population | Include: Anxiety Disorders; Generalized Anxiety Disorder; Panic Disorder; Social Anxiety Disorder; Social Phobia | Exclude: Obsessive-Compulsive Disorder; Post-Traumatic Stress Disorder; Acute Stress Disorder,
S095,van_Dis_2020,https://openalex.org/W2150840974,Imagining the future in health anxiety: the impact of rumination on the specificity of illness-related memory and future thinking,"Individuals with health anxiety experience catastrophic fears relating to future illness. However, little research has explored cognitive processes involved in how health anxious individuals picture the future. Ruminative thinking has been shown to impede the ability to recall specific autobiographical memories, which in turn is related to maladaptive, categoric future thinking processes. This study examined the impact of rumination on memory and future thinking among 60 undergraduate participan",intervention,Intervention | Include: Cognitive Behavioral Therapy; CBT; Cognitive Therapy; Behavior Therapy; Exposure Therapy | Exclude: Psychodynamic Psychotherapy; Psychoanalytic Therapy; Interpersonal Psychotherapy,
S095,van_Dis_2020,https://openalex.org/W2150840974,Imagining the future in health anxiety: the impact of rumination on the specificity of illness-related memory and future thinking,"Individuals with health anxiety experience catastrophic fears relating to future illness. However, little research has explored cognitive processes involved in how health anxious individuals picture the future. Ruminative thinking has been shown to impede the ability to recall specific autobiographical memories, which in turn is related to maladaptive, categoric future thinking processes. This study examined the impact of rumination on memory and future thinking among 60 undergraduate participan",study_design,study_design,
