dataset,record_id,model_id,element_key,element_group,model_match,model_evidence
Wassenaar_2017,https://openalex.org/W2417650414,kimi-k2,study_design,study_design,,
Wassenaar_2017,https://openalex.org/W2417650414,llama4-maverick,comparator,topic_like,,
Wassenaar_2017,https://openalex.org/W2417650414,llama4-maverick,comparison,topic_like,,
Wassenaar_2017,https://openalex.org/W2417650414,llama4-maverick,exposure,topic_like,,
Wassenaar_2017,https://openalex.org/W2417650414,llama4-maverick,outcome,topic_like,,
Wassenaar_2017,https://openalex.org/W2417650414,llama4-maverick,population,population_like,,
Wassenaar_2017,https://openalex.org/W2417650414,llama4-maverick,study_design,study_design,,
Wassenaar_2017,https://openalex.org/W1994134158,deepseek-v3,comparator,topic_like,,
Wassenaar_2017,https://openalex.org/W1994134158,deepseek-v3,comparison,topic_like,,
Wassenaar_2017,https://openalex.org/W1994134158,deepseek-v3,exposure,topic_like,,
Wassenaar_2017,https://openalex.org/W1994134158,deepseek-v3,outcome,topic_like,,
Wassenaar_2017,https://openalex.org/W1994134158,deepseek-v3,population,population_like,,
Wassenaar_2017,https://openalex.org/W1994134158,deepseek-v3,study_design,study_design,,
Wassenaar_2017,https://openalex.org/W1994134158,qwen3,comparator,topic_like,,
Wassenaar_2017,https://openalex.org/W1994134158,qwen3,comparison,topic_like,,
Wassenaar_2017,https://openalex.org/W1994134158,qwen3,exposure,topic_like,,
Wassenaar_2017,https://openalex.org/W1994134158,qwen3,outcome,topic_like,,
Wassenaar_2017,https://openalex.org/W1994134158,qwen3,population,population_like,,
Wassenaar_2017,https://openalex.org/W1994134158,qwen3,study_design,study_design,,
Wassenaar_2017,https://openalex.org/W1994134158,kimi-k2,comparator,topic_like,,
Wassenaar_2017,https://openalex.org/W1994134158,kimi-k2,comparison,topic_like,,
Wassenaar_2017,https://openalex.org/W1994134158,kimi-k2,exposure,topic_like,,
Wassenaar_2017,https://openalex.org/W1994134158,kimi-k2,outcome,topic_like,,
Wassenaar_2017,https://openalex.org/W1994134158,kimi-k2,population,population_like,,
Wassenaar_2017,https://openalex.org/W1994134158,kimi-k2,study_design,study_design,,
Wassenaar_2017,https://openalex.org/W1994134158,llama4-maverick,comparator,topic_like,,
Wassenaar_2017,https://openalex.org/W1994134158,llama4-maverick,comparison,topic_like,,
Wassenaar_2017,https://openalex.org/W1994134158,llama4-maverick,exposure,topic_like,,
Wassenaar_2017,https://openalex.org/W1994134158,llama4-maverick,outcome,topic_like,,
Wassenaar_2017,https://openalex.org/W1994134158,llama4-maverick,population,population_like,,
Wassenaar_2017,https://openalex.org/W1994134158,llama4-maverick,study_design,study_design,,
Wassenaar_2017,https://openalex.org/W2083438910,deepseek-v3,comparator,topic_like,,
Wassenaar_2017,https://openalex.org/W2083438910,deepseek-v3,comparison,topic_like,,
Wassenaar_2017,https://openalex.org/W2083438910,deepseek-v3,exposure,topic_like,,
Wassenaar_2017,https://openalex.org/W2083438910,deepseek-v3,outcome,topic_like,,
Wassenaar_2017,https://openalex.org/W2083438910,deepseek-v3,population,population_like,,
Wassenaar_2017,https://openalex.org/W2083438910,deepseek-v3,study_design,study_design,,
Wassenaar_2017,https://openalex.org/W2083438910,qwen3,comparator,topic_like,,
Wassenaar_2017,https://openalex.org/W2083438910,qwen3,comparison,topic_like,,
Wassenaar_2017,https://openalex.org/W2083438910,qwen3,exposure,topic_like,,
Wassenaar_2017,https://openalex.org/W2083438910,qwen3,outcome,topic_like,,
Wassenaar_2017,https://openalex.org/W2083438910,qwen3,population,population_like,,
Wassenaar_2017,https://openalex.org/W2083438910,qwen3,study_design,study_design,,
Wassenaar_2017,https://openalex.org/W2083438910,kimi-k2,comparator,topic_like,,
Wassenaar_2017,https://openalex.org/W2083438910,kimi-k2,comparison,topic_like,,
Wassenaar_2017,https://openalex.org/W2083438910,kimi-k2,exposure,topic_like,,
Wassenaar_2017,https://openalex.org/W2083438910,kimi-k2,outcome,topic_like,,
Wassenaar_2017,https://openalex.org/W2083438910,kimi-k2,population,population_like,,
Wassenaar_2017,https://openalex.org/W2083438910,kimi-k2,study_design,study_design,,
Wassenaar_2017,https://openalex.org/W2083438910,llama4-maverick,comparator,topic_like,,
Wassenaar_2017,https://openalex.org/W2083438910,llama4-maverick,comparison,topic_like,,
Wassenaar_2017,https://openalex.org/W2083438910,llama4-maverick,exposure,topic_like,,
Wassenaar_2017,https://openalex.org/W2083438910,llama4-maverick,outcome,topic_like,,
Wassenaar_2017,https://openalex.org/W2083438910,llama4-maverick,population,population_like,,
Wassenaar_2017,https://openalex.org/W2083438910,llama4-maverick,study_design,study_design,,
Wassenaar_2017,https://openalex.org/W1988190499,deepseek-v3,comparator,topic_like,,
Wassenaar_2017,https://openalex.org/W1988190499,deepseek-v3,comparison,topic_like,,
Wassenaar_2017,https://openalex.org/W1988190499,deepseek-v3,exposure,topic_like,,
Wassenaar_2017,https://openalex.org/W1988190499,deepseek-v3,outcome,topic_like,,
Wassenaar_2017,https://openalex.org/W1988190499,deepseek-v3,population,population_like,,
Wassenaar_2017,https://openalex.org/W1988190499,deepseek-v3,study_design,study_design,,
Wassenaar_2017,https://openalex.org/W1988190499,qwen3,comparator,topic_like,,
Wassenaar_2017,https://openalex.org/W1988190499,qwen3,comparison,topic_like,,
Wassenaar_2017,https://openalex.org/W1988190499,qwen3,exposure,topic_like,,
Wassenaar_2017,https://openalex.org/W1988190499,qwen3,outcome,topic_like,,
Wassenaar_2017,https://openalex.org/W1988190499,qwen3,population,population_like,,
Wassenaar_2017,https://openalex.org/W1988190499,qwen3,study_design,study_design,,
Wassenaar_2017,https://openalex.org/W1988190499,kimi-k2,comparator,topic_like,,
Wassenaar_2017,https://openalex.org/W1988190499,kimi-k2,comparison,topic_like,,
Wassenaar_2017,https://openalex.org/W1988190499,kimi-k2,exposure,topic_like,,
Wassenaar_2017,https://openalex.org/W1988190499,kimi-k2,outcome,topic_like,,
Wassenaar_2017,https://openalex.org/W1988190499,kimi-k2,population,population_like,,
Wassenaar_2017,https://openalex.org/W1988190499,kimi-k2,study_design,study_design,,
Wassenaar_2017,https://openalex.org/W1988190499,llama4-maverick,comparator,topic_like,,
Wassenaar_2017,https://openalex.org/W1988190499,llama4-maverick,comparison,topic_like,,
Wassenaar_2017,https://openalex.org/W1988190499,llama4-maverick,exposure,topic_like,,
Wassenaar_2017,https://openalex.org/W1988190499,llama4-maverick,outcome,topic_like,,
Wassenaar_2017,https://openalex.org/W1988190499,llama4-maverick,population,population_like,,
Wassenaar_2017,https://openalex.org/W1988190499,llama4-maverick,study_design,study_design,,
Wassenaar_2017,https://openalex.org/W1972673893,deepseek-v3,comparator,topic_like,,
Wassenaar_2017,https://openalex.org/W1972673893,deepseek-v3,comparison,topic_like,,
Wassenaar_2017,https://openalex.org/W1972673893,deepseek-v3,exposure,topic_like,,
Wassenaar_2017,https://openalex.org/W1972673893,deepseek-v3,outcome,topic_like,,
Wassenaar_2017,https://openalex.org/W1972673893,deepseek-v3,population,population_like,,
Wassenaar_2017,https://openalex.org/W1972673893,deepseek-v3,study_design,study_design,,
Wassenaar_2017,https://openalex.org/W1972673893,qwen3,comparator,topic_like,,
Wassenaar_2017,https://openalex.org/W1972673893,qwen3,comparison,topic_like,,
Wassenaar_2017,https://openalex.org/W1972673893,qwen3,exposure,topic_like,,
Wassenaar_2017,https://openalex.org/W1972673893,qwen3,outcome,topic_like,,
Wassenaar_2017,https://openalex.org/W1972673893,qwen3,population,population_like,,
Wassenaar_2017,https://openalex.org/W1972673893,qwen3,study_design,study_design,,
Wassenaar_2017,https://openalex.org/W1972673893,kimi-k2,comparator,topic_like,,
Wassenaar_2017,https://openalex.org/W1972673893,kimi-k2,comparison,topic_like,,
Wassenaar_2017,https://openalex.org/W1972673893,kimi-k2,exposure,topic_like,,
Wassenaar_2017,https://openalex.org/W1972673893,kimi-k2,outcome,topic_like,,
Wassenaar_2017,https://openalex.org/W1972673893,kimi-k2,population,population_like,,
Wassenaar_2017,https://openalex.org/W1972673893,kimi-k2,study_design,study_design,,
Wassenaar_2017,https://openalex.org/W1972673893,llama4-maverick,comparator,topic_like,,
Wassenaar_2017,https://openalex.org/W1972673893,llama4-maverick,comparison,topic_like,,
Wassenaar_2017,https://openalex.org/W1972673893,llama4-maverick,exposure,topic_like,,
Wassenaar_2017,https://openalex.org/W1972673893,llama4-maverick,outcome,topic_like,,
Wassenaar_2017,https://openalex.org/W1972673893,llama4-maverick,population,population_like,,
Wassenaar_2017,https://openalex.org/W1972673893,llama4-maverick,study_design,study_design,,
Wassenaar_2017,https://openalex.org/W1980862107,deepseek-v3,comparator,topic_like,,
Wassenaar_2017,https://openalex.org/W1980862107,deepseek-v3,comparison,topic_like,,
Wassenaar_2017,https://openalex.org/W1980862107,deepseek-v3,exposure,topic_like,,
Wassenaar_2017,https://openalex.org/W1980862107,deepseek-v3,outcome,topic_like,,
Wassenaar_2017,https://openalex.org/W1980862107,deepseek-v3,population,population_like,,
Wassenaar_2017,https://openalex.org/W1980862107,deepseek-v3,study_design,study_design,,
Wassenaar_2017,https://openalex.org/W1980862107,qwen3,comparator,topic_like,,
Wassenaar_2017,https://openalex.org/W1980862107,qwen3,comparison,topic_like,,
Wassenaar_2017,https://openalex.org/W1980862107,qwen3,exposure,topic_like,,
Wassenaar_2017,https://openalex.org/W1980862107,qwen3,outcome,topic_like,,
Wassenaar_2017,https://openalex.org/W1980862107,qwen3,population,population_like,,
Wassenaar_2017,https://openalex.org/W1980862107,qwen3,study_design,study_design,,
Wassenaar_2017,https://openalex.org/W1980862107,kimi-k2,comparator,topic_like,,
Wassenaar_2017,https://openalex.org/W1980862107,kimi-k2,comparison,topic_like,,
Wassenaar_2017,https://openalex.org/W1980862107,kimi-k2,exposure,topic_like,,
Wassenaar_2017,https://openalex.org/W1980862107,kimi-k2,outcome,topic_like,,
Wassenaar_2017,https://openalex.org/W1980862107,kimi-k2,population,population_like,,
Wassenaar_2017,https://openalex.org/W1980862107,kimi-k2,study_design,study_design,,
Wassenaar_2017,https://openalex.org/W1980862107,llama4-maverick,comparator,topic_like,,
Wassenaar_2017,https://openalex.org/W1980862107,llama4-maverick,comparison,topic_like,,
Wassenaar_2017,https://openalex.org/W1980862107,llama4-maverick,exposure,topic_like,,
Wassenaar_2017,https://openalex.org/W1980862107,llama4-maverick,outcome,topic_like,,
Wassenaar_2017,https://openalex.org/W1980862107,llama4-maverick,population,population_like,,
Wassenaar_2017,https://openalex.org/W1980862107,llama4-maverick,study_design,study_design,,
Wassenaar_2017,https://openalex.org/W2005576314,deepseek-v3,comparator,topic_like,,
Wassenaar_2017,https://openalex.org/W2005576314,deepseek-v3,comparison,topic_like,,
Wassenaar_2017,https://openalex.org/W2005576314,deepseek-v3,exposure,topic_like,,
Wassenaar_2017,https://openalex.org/W2005576314,deepseek-v3,outcome,topic_like,,
Wassenaar_2017,https://openalex.org/W2005576314,deepseek-v3,population,population_like,,
Wassenaar_2017,https://openalex.org/W2005576314,deepseek-v3,study_design,study_design,,
Wassenaar_2017,https://openalex.org/W2005576314,qwen3,comparator,topic_like,,
Wassenaar_2017,https://openalex.org/W2005576314,qwen3,comparison,topic_like,,
Wassenaar_2017,https://openalex.org/W2005576314,qwen3,exposure,topic_like,,
Wassenaar_2017,https://openalex.org/W2005576314,qwen3,outcome,topic_like,,
Wassenaar_2017,https://openalex.org/W2005576314,qwen3,population,population_like,,
Wassenaar_2017,https://openalex.org/W2005576314,qwen3,study_design,study_design,,
Wassenaar_2017,https://openalex.org/W2005576314,kimi-k2,comparator,topic_like,,
Wassenaar_2017,https://openalex.org/W2005576314,kimi-k2,comparison,topic_like,,
Wassenaar_2017,https://openalex.org/W2005576314,kimi-k2,exposure,topic_like,,
Wassenaar_2017,https://openalex.org/W2005576314,kimi-k2,outcome,topic_like,,
Wassenaar_2017,https://openalex.org/W2005576314,kimi-k2,population,population_like,,
Wassenaar_2017,https://openalex.org/W2005576314,kimi-k2,study_design,study_design,,
Wassenaar_2017,https://openalex.org/W2005576314,llama4-maverick,comparator,topic_like,,
Wassenaar_2017,https://openalex.org/W2005576314,llama4-maverick,comparison,topic_like,,
Wassenaar_2017,https://openalex.org/W2005576314,llama4-maverick,exposure,topic_like,,
Wassenaar_2017,https://openalex.org/W2005576314,llama4-maverick,outcome,topic_like,,
Wassenaar_2017,https://openalex.org/W2005576314,llama4-maverick,population,population_like,,
Wassenaar_2017,https://openalex.org/W2005576314,llama4-maverick,study_design,study_design,,
Wassenaar_2017,https://openalex.org/W2028990219,deepseek-v3,comparator,topic_like,,
Wassenaar_2017,https://openalex.org/W2028990219,deepseek-v3,comparison,topic_like,,
Wassenaar_2017,https://openalex.org/W2028990219,deepseek-v3,exposure,topic_like,,
Wassenaar_2017,https://openalex.org/W2028990219,deepseek-v3,outcome,topic_like,,
Wassenaar_2017,https://openalex.org/W2028990219,deepseek-v3,population,population_like,,
Wassenaar_2017,https://openalex.org/W2028990219,deepseek-v3,study_design,study_design,,
Wassenaar_2017,https://openalex.org/W2028990219,qwen3,comparator,topic_like,,
Wassenaar_2017,https://openalex.org/W2028990219,qwen3,comparison,topic_like,,
Wassenaar_2017,https://openalex.org/W2028990219,qwen3,exposure,topic_like,,
Wassenaar_2017,https://openalex.org/W2028990219,qwen3,outcome,topic_like,,
Wassenaar_2017,https://openalex.org/W2028990219,qwen3,population,population_like,,
Wassenaar_2017,https://openalex.org/W2028990219,qwen3,study_design,study_design,,
Wassenaar_2017,https://openalex.org/W2028990219,kimi-k2,comparator,topic_like,,
Wassenaar_2017,https://openalex.org/W2028990219,kimi-k2,comparison,topic_like,,
Wassenaar_2017,https://openalex.org/W2028990219,kimi-k2,exposure,topic_like,,
Wassenaar_2017,https://openalex.org/W2028990219,kimi-k2,outcome,topic_like,,
Wassenaar_2017,https://openalex.org/W2028990219,kimi-k2,population,population_like,,
Wassenaar_2017,https://openalex.org/W2028990219,kimi-k2,study_design,study_design,,
Wassenaar_2017,https://openalex.org/W2028990219,llama4-maverick,comparator,topic_like,,
Wassenaar_2017,https://openalex.org/W2028990219,llama4-maverick,comparison,topic_like,,
Wassenaar_2017,https://openalex.org/W2028990219,llama4-maverick,exposure,topic_like,,
Wassenaar_2017,https://openalex.org/W2028990219,llama4-maverick,outcome,topic_like,,
Wassenaar_2017,https://openalex.org/W2028990219,llama4-maverick,population,population_like,,
Wassenaar_2017,https://openalex.org/W2028990219,llama4-maverick,study_design,study_design,,
Wassenaar_2017,https://openalex.org/W2327547917,deepseek-v3,comparator,topic_like,,
Wassenaar_2017,https://openalex.org/W2327547917,deepseek-v3,comparison,topic_like,,
Wassenaar_2017,https://openalex.org/W2327547917,deepseek-v3,exposure,topic_like,,
Wassenaar_2017,https://openalex.org/W2327547917,deepseek-v3,outcome,topic_like,,
Wassenaar_2017,https://openalex.org/W2327547917,deepseek-v3,population,population_like,,
Wassenaar_2017,https://openalex.org/W2327547917,deepseek-v3,study_design,study_design,,
Wassenaar_2017,https://openalex.org/W2327547917,qwen3,comparator,topic_like,,
Wassenaar_2017,https://openalex.org/W2327547917,qwen3,comparison,topic_like,,
Wassenaar_2017,https://openalex.org/W2327547917,qwen3,exposure,topic_like,,
Wassenaar_2017,https://openalex.org/W2327547917,qwen3,outcome,topic_like,,
Wassenaar_2017,https://openalex.org/W2327547917,qwen3,population,population_like,,
Wassenaar_2017,https://openalex.org/W2327547917,qwen3,study_design,study_design,,
Wassenaar_2017,https://openalex.org/W2327547917,kimi-k2,comparator,topic_like,,
Wassenaar_2017,https://openalex.org/W2327547917,kimi-k2,comparison,topic_like,,
Wassenaar_2017,https://openalex.org/W2327547917,kimi-k2,exposure,topic_like,,
Wassenaar_2017,https://openalex.org/W2327547917,kimi-k2,outcome,topic_like,,
Wassenaar_2017,https://openalex.org/W2327547917,kimi-k2,population,population_like,,
Wassenaar_2017,https://openalex.org/W2327547917,kimi-k2,study_design,study_design,,
Wassenaar_2017,https://openalex.org/W2327547917,llama4-maverick,comparator,topic_like,,
Wassenaar_2017,https://openalex.org/W2327547917,llama4-maverick,comparison,topic_like,,
Wassenaar_2017,https://openalex.org/W2327547917,llama4-maverick,exposure,topic_like,,
Wassenaar_2017,https://openalex.org/W2327547917,llama4-maverick,outcome,topic_like,,
Wassenaar_2017,https://openalex.org/W2327547917,llama4-maverick,population,population_like,,
Wassenaar_2017,https://openalex.org/W2327547917,llama4-maverick,study_design,study_design,,
Wassenaar_2017,https://openalex.org/W2187494948,deepseek-v3,comparator,topic_like,,
Wassenaar_2017,https://openalex.org/W2187494948,deepseek-v3,comparison,topic_like,,
Wassenaar_2017,https://openalex.org/W2187494948,deepseek-v3,exposure,topic_like,,
Wassenaar_2017,https://openalex.org/W2187494948,deepseek-v3,outcome,topic_like,,
Wassenaar_2017,https://openalex.org/W2187494948,deepseek-v3,population,population_like,,
Wassenaar_2017,https://openalex.org/W2187494948,deepseek-v3,study_design,study_design,,
Wassenaar_2017,https://openalex.org/W2187494948,qwen3,comparator,topic_like,,
Wassenaar_2017,https://openalex.org/W2187494948,qwen3,comparison,topic_like,,
Wassenaar_2017,https://openalex.org/W2187494948,qwen3,exposure,topic_like,,
Wassenaar_2017,https://openalex.org/W2187494948,qwen3,outcome,topic_like,,
Wassenaar_2017,https://openalex.org/W2187494948,qwen3,population,population_like,,
Wassenaar_2017,https://openalex.org/W2187494948,qwen3,study_design,study_design,,
Wassenaar_2017,https://openalex.org/W2187494948,kimi-k2,comparator,topic_like,,
Wassenaar_2017,https://openalex.org/W2187494948,kimi-k2,comparison,topic_like,,
Wassenaar_2017,https://openalex.org/W2187494948,kimi-k2,exposure,topic_like,,
Wassenaar_2017,https://openalex.org/W2187494948,kimi-k2,outcome,topic_like,,
Wassenaar_2017,https://openalex.org/W2187494948,kimi-k2,population,population_like,,
Wassenaar_2017,https://openalex.org/W2187494948,kimi-k2,study_design,study_design,,
Wassenaar_2017,https://openalex.org/W2187494948,llama4-maverick,comparator,topic_like,,
Wassenaar_2017,https://openalex.org/W2187494948,llama4-maverick,comparison,topic_like,,
Wassenaar_2017,https://openalex.org/W2187494948,llama4-maverick,exposure,topic_like,,
Wassenaar_2017,https://openalex.org/W2187494948,llama4-maverick,outcome,topic_like,,
Wassenaar_2017,https://openalex.org/W2187494948,llama4-maverick,population,population_like,,
Wassenaar_2017,https://openalex.org/W2187494948,llama4-maverick,study_design,study_design,,
Wassenaar_2017,https://openalex.org/W2079901847,deepseek-v3,comparator,topic_like,,
Wassenaar_2017,https://openalex.org/W2079901847,deepseek-v3,comparison,topic_like,,
Wassenaar_2017,https://openalex.org/W2079901847,deepseek-v3,exposure,topic_like,,
Wassenaar_2017,https://openalex.org/W2079901847,deepseek-v3,outcome,topic_like,,
Wassenaar_2017,https://openalex.org/W2079901847,deepseek-v3,population,population_like,,
Wassenaar_2017,https://openalex.org/W2079901847,deepseek-v3,study_design,study_design,,
Wassenaar_2017,https://openalex.org/W2079901847,qwen3,comparator,topic_like,,
Wassenaar_2017,https://openalex.org/W2079901847,qwen3,comparison,topic_like,,
Wassenaar_2017,https://openalex.org/W2079901847,qwen3,exposure,topic_like,,
Wassenaar_2017,https://openalex.org/W2079901847,qwen3,outcome,topic_like,,
Wassenaar_2017,https://openalex.org/W2079901847,qwen3,population,population_like,,
Wassenaar_2017,https://openalex.org/W2079901847,qwen3,study_design,study_design,,
Wassenaar_2017,https://openalex.org/W2079901847,kimi-k2,comparator,topic_like,,
Wassenaar_2017,https://openalex.org/W2079901847,kimi-k2,comparison,topic_like,,
Wassenaar_2017,https://openalex.org/W2079901847,kimi-k2,exposure,topic_like,,
Wassenaar_2017,https://openalex.org/W2079901847,kimi-k2,outcome,topic_like,,
Wassenaar_2017,https://openalex.org/W2079901847,kimi-k2,population,population_like,,
Wassenaar_2017,https://openalex.org/W2079901847,kimi-k2,study_design,study_design,,
Wassenaar_2017,https://openalex.org/W2079901847,llama4-maverick,comparator,topic_like,,
Wassenaar_2017,https://openalex.org/W2079901847,llama4-maverick,comparison,topic_like,,
Wassenaar_2017,https://openalex.org/W2079901847,llama4-maverick,exposure,topic_like,,
Wassenaar_2017,https://openalex.org/W2079901847,llama4-maverick,outcome,topic_like,,
Wassenaar_2017,https://openalex.org/W2079901847,llama4-maverick,population,population_like,,
Wassenaar_2017,https://openalex.org/W2079901847,llama4-maverick,study_design,study_design,,
Wassenaar_2017,https://openalex.org/W1977132188,deepseek-v3,comparator,topic_like,,
Wassenaar_2017,https://openalex.org/W1977132188,deepseek-v3,comparison,topic_like,,
Wassenaar_2017,https://openalex.org/W1977132188,deepseek-v3,exposure,topic_like,,
Wassenaar_2017,https://openalex.org/W1977132188,deepseek-v3,outcome,topic_like,,
Wassenaar_2017,https://openalex.org/W1977132188,deepseek-v3,population,population_like,,
Wassenaar_2017,https://openalex.org/W1977132188,deepseek-v3,study_design,study_design,,
Wassenaar_2017,https://openalex.org/W1977132188,qwen3,comparator,topic_like,,
Wassenaar_2017,https://openalex.org/W1977132188,qwen3,comparison,topic_like,,
Wassenaar_2017,https://openalex.org/W1977132188,qwen3,exposure,topic_like,,
Wassenaar_2017,https://openalex.org/W1977132188,qwen3,outcome,topic_like,,
Wassenaar_2017,https://openalex.org/W1977132188,qwen3,population,population_like,,
Wassenaar_2017,https://openalex.org/W1977132188,qwen3,study_design,study_design,,
Wassenaar_2017,https://openalex.org/W1977132188,kimi-k2,comparator,topic_like,,
Wassenaar_2017,https://openalex.org/W1977132188,kimi-k2,comparison,topic_like,,
Wassenaar_2017,https://openalex.org/W1977132188,kimi-k2,exposure,topic_like,,
Wassenaar_2017,https://openalex.org/W1977132188,kimi-k2,outcome,topic_like,,
Wassenaar_2017,https://openalex.org/W1977132188,kimi-k2,population,population_like,,
Wassenaar_2017,https://openalex.org/W1977132188,kimi-k2,study_design,study_design,,
Wassenaar_2017,https://openalex.org/W1977132188,llama4-maverick,comparator,topic_like,,
Wassenaar_2017,https://openalex.org/W1977132188,llama4-maverick,comparison,topic_like,,
Wassenaar_2017,https://openalex.org/W1977132188,llama4-maverick,exposure,topic_like,,
Wassenaar_2017,https://openalex.org/W1977132188,llama4-maverick,outcome,topic_like,,
Wassenaar_2017,https://openalex.org/W1977132188,llama4-maverick,population,population_like,,
Wassenaar_2017,https://openalex.org/W1977132188,llama4-maverick,study_design,study_design,,
Hall_2012,https://openalex.org/W2038462321,deepseek-v3,concept,topic_like,False,"The concept is 'real-time fault diagnosis' using 'agent-based' and 'model-based' techniques for 'fault inference.' It involves 'fault detection' and 'diagnostic tests,' which are excluded terms, not f"
Hall_2012,https://openalex.org/W2038462321,deepseek-v3,context,topic_like,False,"The context is 'automotive industry,' 'vehicle diagnosis,' 'distributed control systems,' and 'engine air induction subsystem.' This matches excluded terms like 'embedded systems' and 'cyber-physical "
Hall_2012,https://openalex.org/W2038462321,deepseek-v3,population,population_like,False,"The article focuses on 'fault diagnosis' for 'distributed control systems' and 'engine air induction subsystem.' It mentions 'ECUs' (Electronic Control Units) and 'embedded systems,' which are exclude"
Hall_2012,https://openalex.org/W2038462321,deepseek-v3,study_design,study_design,,
Hall_2012,https://openalex.org/W2038462321,qwen3,concept,topic_like,,
Hall_2012,https://openalex.org/W2038462321,qwen3,context,topic_like,,
Hall_2012,https://openalex.org/W2038462321,qwen3,population,population_like,,
Hall_2012,https://openalex.org/W2038462321,qwen3,study_design,study_design,,
Hall_2012,https://openalex.org/W2038462321,kimi-k2,concept,topic_like,,
Hall_2012,https://openalex.org/W2038462321,kimi-k2,context,topic_like,,
Hall_2012,https://openalex.org/W2038462321,kimi-k2,population,population_like,,
Hall_2012,https://openalex.org/W2038462321,kimi-k2,study_design,study_design,,
Hall_2012,https://openalex.org/W2038462321,llama4-maverick,concept,topic_like,,
Hall_2012,https://openalex.org/W2038462321,llama4-maverick,context,topic_like,,
Hall_2012,https://openalex.org/W2038462321,llama4-maverick,population,population_like,,
Hall_2012,https://openalex.org/W2038462321,llama4-maverick,study_design,study_design,,
Hall_2012,https://openalex.org/W1974158679,deepseek-v3,concept,topic_like,False,"fault localization, debugging, physical failure analysis (PFA)"
Hall_2012,https://openalex.org/W1974158679,deepseek-v3,context,topic_like,False,"FPGA/ASIC debugging, integrated circuit (IC), die"
Hall_2012,https://openalex.org/W1974158679,deepseek-v3,population,population_like,False,Fault isolation in automated test pattern generation (ATPG) / scan-fault... in FPGA/ASIC debugging.
Hall_2012,https://openalex.org/W1974158679,deepseek-v3,study_design,study_design,,
Hall_2012,https://openalex.org/W1974158679,qwen3,concept,topic_like,,
Hall_2012,https://openalex.org/W1974158679,qwen3,context,topic_like,,
Hall_2012,https://openalex.org/W1974158679,qwen3,population,population_like,,
Hall_2012,https://openalex.org/W1974158679,qwen3,study_design,study_design,,
Hall_2012,https://openalex.org/W1974158679,kimi-k2,concept,topic_like,,
Hall_2012,https://openalex.org/W1974158679,kimi-k2,context,topic_like,,
Hall_2012,https://openalex.org/W1974158679,kimi-k2,population,population_like,,
Hall_2012,https://openalex.org/W1974158679,kimi-k2,study_design,study_design,,
Hall_2012,https://openalex.org/W1974158679,llama4-maverick,concept,topic_like,,
Hall_2012,https://openalex.org/W1974158679,llama4-maverick,context,topic_like,,
Hall_2012,https://openalex.org/W1974158679,llama4-maverick,population,population_like,,
Hall_2012,https://openalex.org/W1974158679,llama4-maverick,study_design,study_design,,
Hall_2012,https://openalex.org/W2100433404,deepseek-v3,concept,topic_like,False,"The article proposes and evaluates 'strategies' for 'neutralization' and 'fault-tolerant' algorithms. It focuses on runtime fault tolerance, attack prevention, and error neutralization, not on predict"
Hall_2012,https://openalex.org/W2100433404,deepseek-v3,context,topic_like,False,"The context is 'wireless ad hoc networks', 'AODV networks', and 'wireless sensor networks'. It involves network simulation and security, not software engineering, development, projects, or software de"
Hall_2012,https://openalex.org/W2100433404,deepseek-v3,population,population_like,False,"The article focuses on 'wireless ad hoc networks', 'sensor errors', and 'black hole attacks'. It discusses neutralizing errors/attacks in network routing and sensor data, not software faults, defects,"
Hall_2012,https://openalex.org/W2100433404,deepseek-v3,study_design,study_design,,
Hall_2012,https://openalex.org/W2100433404,qwen3,concept,topic_like,,
Hall_2012,https://openalex.org/W2100433404,qwen3,context,topic_like,,
Hall_2012,https://openalex.org/W2100433404,qwen3,population,population_like,,
Hall_2012,https://openalex.org/W2100433404,qwen3,study_design,study_design,,
Hall_2012,https://openalex.org/W2100433404,kimi-k2,concept,topic_like,,
Hall_2012,https://openalex.org/W2100433404,kimi-k2,context,topic_like,,
Hall_2012,https://openalex.org/W2100433404,kimi-k2,population,population_like,,
Hall_2012,https://openalex.org/W2100433404,kimi-k2,study_design,study_design,,
Hall_2012,https://openalex.org/W2100433404,llama4-maverick,concept,topic_like,,
Hall_2012,https://openalex.org/W2100433404,llama4-maverick,context,topic_like,,
Hall_2012,https://openalex.org/W2100433404,llama4-maverick,population,population_like,,
Hall_2012,https://openalex.org/W2100433404,llama4-maverick,study_design,study_design,,
Hall_2012,https://openalex.org/W2125768532,deepseek-v3,concept,topic_like,False,"The article discusses 'fault tolerance', 'error detection', and 'error correction' in the context of runtime computation. It does not address prediction performance, accuracy, or metrics (e.g., precis"
Hall_2012,https://openalex.org/W2125768532,deepseek-v3,context,topic_like,False,"The context is high-performance computing and numerical algorithms for matrix multiplication. It is not set within software engineering, software development, or software project contexts (e.g., devel"
Hall_2012,https://openalex.org/W2125768532,deepseek-v3,population,population_like,False,The article focuses on 'algorithmic fault-tolerant matrix-matrix multiplication' and 'error detection and correction methods' for computational errors during execution. It does not address software fa
Hall_2012,https://openalex.org/W2125768532,deepseek-v3,study_design,study_design,,
Hall_2012,https://openalex.org/W2125768532,qwen3,concept,topic_like,,
Hall_2012,https://openalex.org/W2125768532,qwen3,context,topic_like,,
