sample_id,dataset,record_id,title,abstract,element_key,element_description,truth_label,fn_verdict,fn_reason,source
FN_W2065341550,Wassenaar_2017,https://openalex.org/W2065341550,The intersection of neurotoxicology and endocrine disruption,"Endocrine disruption, the guiding theme of the 27th International Neurotoxicology Conference, merged into the neurotoxicology agenda largely because hormones help steer the process of brain development. Although the disruption motif first attracted public health attention because of reproductive anomalies in both wildlife and humans, the neurobehavioral implications had been planted decades earlier. They stemmed from the principle that sex differences in behavior are primarily the outcomes of di",population,Population | Include: rodent; rats; mice; murine models; laboratory rodents | Exclude: humans; clinical populations; patients,mismatch,label_error,"Review: neurotoxicology and endocrine disruption — review, not rodent BPA study",fn_audit_inferred
FN_W2065341550,Wassenaar_2017,https://openalex.org/W2065341550,The intersection of neurotoxicology and endocrine disruption,"Endocrine disruption, the guiding theme of the 27th International Neurotoxicology Conference, merged into the neurotoxicology agenda largely because hormones help steer the process of brain development. Although the disruption motif first attracted public health attention because of reproductive anomalies in both wildlife and humans, the neurobehavioral implications had been planted decades earlier. They stemmed from the principle that sex differences in behavior are primarily the outcomes of di",exposure,"Exposure | Include: bisphenol A; BPA; 4,4'-(propane-2,2-diyl)diphenol; early-life exposure; developmental exposure | Exclude: bisphenol S; BPS; bisphenol F",mismatch,label_error,"Review: neurotoxicology and endocrine disruption — review, not rodent BPA study",fn_audit_inferred
FN_W2065341550,Wassenaar_2017,https://openalex.org/W2065341550,The intersection of neurotoxicology and endocrine disruption,"Endocrine disruption, the guiding theme of the 27th International Neurotoxicology Conference, merged into the neurotoxicology agenda largely because hormones help steer the process of brain development. Although the disruption motif first attracted public health attention because of reproductive anomalies in both wildlife and humans, the neurobehavioral implications had been planted decades earlier. They stemmed from the principle that sex differences in behavior are primarily the outcomes of di",study_design,study_design,mismatch,label_error,"Review: neurotoxicology and endocrine disruption — review, not rodent BPA study",fn_audit_inferred
FN_W2076212136,Wassenaar_2017,https://openalex.org/W2076212136,Controversy continues over safety of bisphenol A,,population,Population | Include: rodent; rats; mice; murine models; laboratory rodents | Exclude: humans; clinical populations; patients,unclear,label_error,News/commentary: BPA safety controversy — not original research,fn_audit_inferred
FN_W2076212136,Wassenaar_2017,https://openalex.org/W2076212136,Controversy continues over safety of bisphenol A,,exposure,"Exposure | Include: bisphenol A; BPA; 4,4'-(propane-2,2-diyl)diphenol; early-life exposure; developmental exposure | Exclude: bisphenol S; BPS; bisphenol F",match,label_error,News/commentary: BPA safety controversy — not original research,fn_audit_inferred
FN_W2076212136,Wassenaar_2017,https://openalex.org/W2076212136,Controversy continues over safety of bisphenol A,,study_design,study_design,mismatch,label_error,News/commentary: BPA safety controversy — not original research,fn_audit_inferred
FN_W2088439238,Wassenaar_2017,https://openalex.org/W2088439238,The environmental obesogen bisphenol A promotes adipogenesis by increasing the amount of 11β-hydroxysteroid dehydrogenase type 1 in the adipose tissue of children,"Bisphenol A (BPA) is considered as an environmental obesogen. The enzyme 11β-hydroxysteroid dehydrogenase type 1 (11β-HSD1) converts the inactive hormone cortisone to the active hormone cortisol in adipose tissues and promotes adipogenesis. To examine whether environmentally relevant concentrations of BPA could increase the expression of 11β-HSD1, as well as that of the adipogenesis-related genes peroxisome proliferator-activated receptor-γ (PPAR-γ) and lipoprotein lipase (LPL), in the adipose t",population,Population | Include: rodent; rats; mice; murine models; laboratory rodents | Exclude: humans; clinical populations; patients,mismatch,label_error,"Human children adipose tissue, not rodent study",fn_audit_inferred
FN_W2088439238,Wassenaar_2017,https://openalex.org/W2088439238,The environmental obesogen bisphenol A promotes adipogenesis by increasing the amount of 11β-hydroxysteroid dehydrogenase type 1 in the adipose tissue of children,"Bisphenol A (BPA) is considered as an environmental obesogen. The enzyme 11β-hydroxysteroid dehydrogenase type 1 (11β-HSD1) converts the inactive hormone cortisone to the active hormone cortisol in adipose tissues and promotes adipogenesis. To examine whether environmentally relevant concentrations of BPA could increase the expression of 11β-HSD1, as well as that of the adipogenesis-related genes peroxisome proliferator-activated receptor-γ (PPAR-γ) and lipoprotein lipase (LPL), in the adipose t",exposure,"Exposure | Include: bisphenol A; BPA; 4,4'-(propane-2,2-diyl)diphenol; early-life exposure; developmental exposure | Exclude: bisphenol S; BPS; bisphenol F",match,label_error,"Human children adipose tissue, not rodent study",fn_audit_inferred
FN_W2088439238,Wassenaar_2017,https://openalex.org/W2088439238,The environmental obesogen bisphenol A promotes adipogenesis by increasing the amount of 11β-hydroxysteroid dehydrogenase type 1 in the adipose tissue of children,"Bisphenol A (BPA) is considered as an environmental obesogen. The enzyme 11β-hydroxysteroid dehydrogenase type 1 (11β-HSD1) converts the inactive hormone cortisone to the active hormone cortisol in adipose tissues and promotes adipogenesis. To examine whether environmentally relevant concentrations of BPA could increase the expression of 11β-HSD1, as well as that of the adipogenesis-related genes peroxisome proliferator-activated receptor-γ (PPAR-γ) and lipoprotein lipase (LPL), in the adipose t",study_design,study_design,unclear,label_error,"Human children adipose tissue, not rodent study",fn_audit_inferred
FN_W2090637770,Wassenaar_2017,https://openalex.org/W2090637770,In utero exposure to bisphenol-A and its effect on birth weight of offspring,"To examine the effect of in utero BPA exposure on the birth weight of offspring, a total of 587 children from families in which parent(s) did or did not have occupational exposure to BPA were examined. Their birth weights were obtained by an in-person interview of the mother. Parental BPA exposure level during the index pregnancy was determined through personal air sampling measurements and exposure history. After controlling for potential confounders, parental exposure to BPA in the workplace d",population,Population | Include: rodent; rats; mice; murine models; laboratory rodents | Exclude: humans; clinical populations; patients,mismatch,label_error,"Human epidemiology: in utero BPA and birth weight — human, not rodent",fn_audit_inferred
FN_W2090637770,Wassenaar_2017,https://openalex.org/W2090637770,In utero exposure to bisphenol-A and its effect on birth weight of offspring,"To examine the effect of in utero BPA exposure on the birth weight of offspring, a total of 587 children from families in which parent(s) did or did not have occupational exposure to BPA were examined. Their birth weights were obtained by an in-person interview of the mother. Parental BPA exposure level during the index pregnancy was determined through personal air sampling measurements and exposure history. After controlling for potential confounders, parental exposure to BPA in the workplace d",exposure,"Exposure | Include: bisphenol A; BPA; 4,4'-(propane-2,2-diyl)diphenol; early-life exposure; developmental exposure | Exclude: bisphenol S; BPS; bisphenol F",match,label_error,"Human epidemiology: in utero BPA and birth weight — human, not rodent",fn_audit_inferred
FN_W2090637770,Wassenaar_2017,https://openalex.org/W2090637770,In utero exposure to bisphenol-A and its effect on birth weight of offspring,"To examine the effect of in utero BPA exposure on the birth weight of offspring, a total of 587 children from families in which parent(s) did or did not have occupational exposure to BPA were examined. Their birth weights were obtained by an in-person interview of the mother. Parental BPA exposure level during the index pregnancy was determined through personal air sampling measurements and exposure history. After controlling for potential confounders, parental exposure to BPA in the workplace d",study_design,study_design,match,label_error,"Human epidemiology: in utero BPA and birth weight — human, not rodent",fn_audit_inferred
FN_W2095513235,Wassenaar_2017,https://openalex.org/W2095513235,Environmental estrogens and obesity,"Many chemicals in the environment, in particular those with estrogenic activity, can disrupt the programming of endocrine signaling pathways that are established during development and result in adverse consequences that may not be apparent until much later in life. Most recently, obesity and diabetes join the growing list of adverse consequences that have been associated with developmental exposure to environmental estrogens during critical stages of differentiation. These diseases are quickly ",population,Population | Include: rodent; rats; mice; murine models; laboratory rodents | Exclude: humans; clinical populations; patients,unclear,label_error,Review: environmental estrogens and obesity — review article,fn_audit_inferred
FN_W2095513235,Wassenaar_2017,https://openalex.org/W2095513235,Environmental estrogens and obesity,"Many chemicals in the environment, in particular those with estrogenic activity, can disrupt the programming of endocrine signaling pathways that are established during development and result in adverse consequences that may not be apparent until much later in life. Most recently, obesity and diabetes join the growing list of adverse consequences that have been associated with developmental exposure to environmental estrogens during critical stages of differentiation. These diseases are quickly ",exposure,"Exposure | Include: bisphenol A; BPA; 4,4'-(propane-2,2-diyl)diphenol; early-life exposure; developmental exposure | Exclude: bisphenol S; BPS; bisphenol F",mismatch,label_error,Review: environmental estrogens and obesity — review article,fn_audit_inferred
FN_W2095513235,Wassenaar_2017,https://openalex.org/W2095513235,Environmental estrogens and obesity,"Many chemicals in the environment, in particular those with estrogenic activity, can disrupt the programming of endocrine signaling pathways that are established during development and result in adverse consequences that may not be apparent until much later in life. Most recently, obesity and diabetes join the growing list of adverse consequences that have been associated with developmental exposure to environmental estrogens during critical stages of differentiation. These diseases are quickly ",study_design,study_design,mismatch,label_error,Review: environmental estrogens and obesity — review article,fn_audit_inferred
FN_W2114741845,Wassenaar_2017,https://openalex.org/W2114741845,"Bisphenol A and Diabetes, Insulin Resistance, Cardiovascular Disease and Obesity: Controversy in a (Plastic) Cup?","One of the more notable public health debates in recent times relates to the purported association between the ubiquitous environmental chemical bisphenol-A (BPA) and a host of chronic diseases. The past 5 years have seen a rapid increase in the evidence linking BPA to obesity, diabetes, and cardiovascular disease in human, population-based epidemiological studies. However, 2 recent reports (1, 2) in the JCEM, while both showing modest associations between BPA (measured in urine) and chronic dis",population,Population | Include: rodent; rats; mice; murine models; laboratory rodents | Exclude: humans; clinical populations; patients,mismatch,label_error,Review/commentary: BPA and diabetes/CVD/obesity — review,fn_audit_inferred
FN_W2114741845,Wassenaar_2017,https://openalex.org/W2114741845,"Bisphenol A and Diabetes, Insulin Resistance, Cardiovascular Disease and Obesity: Controversy in a (Plastic) Cup?","One of the more notable public health debates in recent times relates to the purported association between the ubiquitous environmental chemical bisphenol-A (BPA) and a host of chronic diseases. The past 5 years have seen a rapid increase in the evidence linking BPA to obesity, diabetes, and cardiovascular disease in human, population-based epidemiological studies. However, 2 recent reports (1, 2) in the JCEM, while both showing modest associations between BPA (measured in urine) and chronic dis",exposure,"Exposure | Include: bisphenol A; BPA; 4,4'-(propane-2,2-diyl)diphenol; early-life exposure; developmental exposure | Exclude: bisphenol S; BPS; bisphenol F",match,label_error,Review/commentary: BPA and diabetes/CVD/obesity — review,fn_audit_inferred
FN_W2114741845,Wassenaar_2017,https://openalex.org/W2114741845,"Bisphenol A and Diabetes, Insulin Resistance, Cardiovascular Disease and Obesity: Controversy in a (Plastic) Cup?","One of the more notable public health debates in recent times relates to the purported association between the ubiquitous environmental chemical bisphenol-A (BPA) and a host of chronic diseases. The past 5 years have seen a rapid increase in the evidence linking BPA to obesity, diabetes, and cardiovascular disease in human, population-based epidemiological studies. However, 2 recent reports (1, 2) in the JCEM, while both showing modest associations between BPA (measured in urine) and chronic dis",study_design,study_design,mismatch,label_error,Review/commentary: BPA and diabetes/CVD/obesity — review,fn_audit_inferred
FN_W2127064392,Wassenaar_2017,https://openalex.org/W2127064392,Developmental reprogramming of reproductive and metabolic dysfunction in sheep: native steroids vs. environmental steroid receptor modulators,"The inappropriate programming of developing organ systems by exposure to excess native or environmental steroids, particularly the contamination of our environment and our food sources with synthetic endocrine disrupting chemicals that can interact with steroid receptors, is a major concern. Studies with native steroids have found that in utero exposure of sheep to excess testosterone, an oestrogen precursor, results in low birth weight offspring and leads to an array of adult reproductive/metab",population,Population | Include: rodent; rats; mice; murine models; laboratory rodents | Exclude: humans; clinical populations; patients,mismatch,label_error,Sheep study: developmental reprogramming — not rodent,fn_audit_inferred
FN_W2127064392,Wassenaar_2017,https://openalex.org/W2127064392,Developmental reprogramming of reproductive and metabolic dysfunction in sheep: native steroids vs. environmental steroid receptor modulators,"The inappropriate programming of developing organ systems by exposure to excess native or environmental steroids, particularly the contamination of our environment and our food sources with synthetic endocrine disrupting chemicals that can interact with steroid receptors, is a major concern. Studies with native steroids have found that in utero exposure of sheep to excess testosterone, an oestrogen precursor, results in low birth weight offspring and leads to an array of adult reproductive/metab",exposure,"Exposure | Include: bisphenol A; BPA; 4,4'-(propane-2,2-diyl)diphenol; early-life exposure; developmental exposure | Exclude: bisphenol S; BPS; bisphenol F",mismatch,label_error,Sheep study: developmental reprogramming — not rodent,fn_audit_inferred
FN_W2127064392,Wassenaar_2017,https://openalex.org/W2127064392,Developmental reprogramming of reproductive and metabolic dysfunction in sheep: native steroids vs. environmental steroid receptor modulators,"The inappropriate programming of developing organ systems by exposure to excess native or environmental steroids, particularly the contamination of our environment and our food sources with synthetic endocrine disrupting chemicals that can interact with steroid receptors, is a major concern. Studies with native steroids have found that in utero exposure of sheep to excess testosterone, an oestrogen precursor, results in low birth weight offspring and leads to an array of adult reproductive/metab",study_design,study_design,match,label_error,Sheep study: developmental reprogramming — not rodent,fn_audit_inferred
FN_W2141183734,Wassenaar_2017,https://openalex.org/W2141183734,Testing the efficacy of quercetin in mitigating bisphenol A toxicity in liver and kidney of mice,"Quercetin (3,5,7,3′,4′-pentahydroxy flavone) is a potent antioxidant found in various fruits and vegetables. The present investigation was an attempt to evaluate the mitigatory effect of quercetin on the damage caused by bisphenol A (BPA; 2,2-bis (4-hydroxyphenyl) propane), a well-known xenoestrogen, on liver and kidney of mice. Swiss strain adult male albino mice were orally administered with 120 and 240 mg/kg body weight (bw)/day BPA with or without quercetin (60 mg/kg bw/day) for 30 days. On ",population,Population | Include: rodent; rats; mice; murine models; laboratory rodents | Exclude: humans; clinical populations; patients,match,label_error,"Quercetin vs BPA in adult mice liver/kidney — adult exposure, not early life, not obesity",fn_audit_inferred
FN_W2141183734,Wassenaar_2017,https://openalex.org/W2141183734,Testing the efficacy of quercetin in mitigating bisphenol A toxicity in liver and kidney of mice,"Quercetin (3,5,7,3′,4′-pentahydroxy flavone) is a potent antioxidant found in various fruits and vegetables. The present investigation was an attempt to evaluate the mitigatory effect of quercetin on the damage caused by bisphenol A (BPA; 2,2-bis (4-hydroxyphenyl) propane), a well-known xenoestrogen, on liver and kidney of mice. Swiss strain adult male albino mice were orally administered with 120 and 240 mg/kg body weight (bw)/day BPA with or without quercetin (60 mg/kg bw/day) for 30 days. On ",exposure,"Exposure | Include: bisphenol A; BPA; 4,4'-(propane-2,2-diyl)diphenol; early-life exposure; developmental exposure | Exclude: bisphenol S; BPS; bisphenol F",match,label_error,"Quercetin vs BPA in adult mice liver/kidney — adult exposure, not early life, not obesity",fn_audit_inferred
FN_W2141183734,Wassenaar_2017,https://openalex.org/W2141183734,Testing the efficacy of quercetin in mitigating bisphenol A toxicity in liver and kidney of mice,"Quercetin (3,5,7,3′,4′-pentahydroxy flavone) is a potent antioxidant found in various fruits and vegetables. The present investigation was an attempt to evaluate the mitigatory effect of quercetin on the damage caused by bisphenol A (BPA; 2,2-bis (4-hydroxyphenyl) propane), a well-known xenoestrogen, on liver and kidney of mice. Swiss strain adult male albino mice were orally administered with 120 and 240 mg/kg body weight (bw)/day BPA with or without quercetin (60 mg/kg bw/day) for 30 days. On ",study_design,study_design,mismatch,label_error,"Quercetin vs BPA in adult mice liver/kidney — adult exposure, not early life, not obesity",fn_audit_inferred
FN_W2144160434,Wassenaar_2017,https://openalex.org/W2144160434,Regulation of Hepatic Phase II Metabolism in Pregnant Mice,"Phase II enzymes, including Ugts, Sults, and Gsts, are critical for the disposition and detoxification of endo- and xenobiotics. In this study, the mRNA and protein expression of major phase II enzymes, as well as key regulatory transcription factors, were quantified in livers of time-matched pregnant and virgin control C57BL/6 mice on gestation days (GD) 7, 11, 14, 17, and postnatal days (PND) 1, 15, and 30. Compared with virgin controls, the mRNA expression of Ugt1a1, 1a6, 1a9, 2a3, 2b1, 2b34,",population,Population | Include: rodent; rats; mice; murine models; laboratory rodents | Exclude: humans; clinical populations; patients,match,label_error,"Hepatic phase II metabolism in pregnant mice — no BPA, no obesity outcome",fn_audit_inferred
FN_W2144160434,Wassenaar_2017,https://openalex.org/W2144160434,Regulation of Hepatic Phase II Metabolism in Pregnant Mice,"Phase II enzymes, including Ugts, Sults, and Gsts, are critical for the disposition and detoxification of endo- and xenobiotics. In this study, the mRNA and protein expression of major phase II enzymes, as well as key regulatory transcription factors, were quantified in livers of time-matched pregnant and virgin control C57BL/6 mice on gestation days (GD) 7, 11, 14, 17, and postnatal days (PND) 1, 15, and 30. Compared with virgin controls, the mRNA expression of Ugt1a1, 1a6, 1a9, 2a3, 2b1, 2b34,",exposure,"Exposure | Include: bisphenol A; BPA; 4,4'-(propane-2,2-diyl)diphenol; early-life exposure; developmental exposure | Exclude: bisphenol S; BPS; bisphenol F",mismatch,label_error,"Hepatic phase II metabolism in pregnant mice — no BPA, no obesity outcome",fn_audit_inferred
FN_W2144160434,Wassenaar_2017,https://openalex.org/W2144160434,Regulation of Hepatic Phase II Metabolism in Pregnant Mice,"Phase II enzymes, including Ugts, Sults, and Gsts, are critical for the disposition and detoxification of endo- and xenobiotics. In this study, the mRNA and protein expression of major phase II enzymes, as well as key regulatory transcription factors, were quantified in livers of time-matched pregnant and virgin control C57BL/6 mice on gestation days (GD) 7, 11, 14, 17, and postnatal days (PND) 1, 15, and 30. Compared with virgin controls, the mRNA expression of Ugt1a1, 1a6, 1a9, 2a3, 2b1, 2b34,",study_design,study_design,match,label_error,"Hepatic phase II metabolism in pregnant mice — no BPA, no obesity outcome",fn_audit_inferred
FN_W2153197176,Wassenaar_2017,https://openalex.org/W2153197176,Maternal exposure to bisphenol A and genistein has minimal effect on <i> A <sup>vy</sup> /a </i> offspring coat color but favors birth of agouti over nonagouti mice,"Reports that maternal diet influences coat color in mouse offspring carrying the agouti A(vy) allele have received considerable attention because the range, from pseudoagouti (brown) to yellow, predicts adult health outcomes, especially disposition toward obesity and diabetes, in yellower mice. Bisphenol A (BPA), an endocrine-disrupting compound with estrogenic properties, fed to a/a dams harboring A(vy)/a conceptuses has been reported to induce a significant shift toward yellower mice, whereas ",population,Population | Include: rodent; rats; mice; murine models; laboratory rodents | Exclude: humans; clinical populations; patients,match,genuine_fn,"Maternal BPA/genistein → Avy/a offspring coat color — early-life BPA in mice, agouti obesity model",fn_audit_inferred
FN_W2153197176,Wassenaar_2017,https://openalex.org/W2153197176,Maternal exposure to bisphenol A and genistein has minimal effect on <i> A <sup>vy</sup> /a </i> offspring coat color but favors birth of agouti over nonagouti mice,"Reports that maternal diet influences coat color in mouse offspring carrying the agouti A(vy) allele have received considerable attention because the range, from pseudoagouti (brown) to yellow, predicts adult health outcomes, especially disposition toward obesity and diabetes, in yellower mice. Bisphenol A (BPA), an endocrine-disrupting compound with estrogenic properties, fed to a/a dams harboring A(vy)/a conceptuses has been reported to induce a significant shift toward yellower mice, whereas ",exposure,"Exposure | Include: bisphenol A; BPA; 4,4'-(propane-2,2-diyl)diphenol; early-life exposure; developmental exposure | Exclude: bisphenol S; BPS; bisphenol F",match,genuine_fn,"Maternal BPA/genistein → Avy/a offspring coat color — early-life BPA in mice, agouti obesity model",fn_audit_inferred
FN_W2153197176,Wassenaar_2017,https://openalex.org/W2153197176,Maternal exposure to bisphenol A and genistein has minimal effect on <i> A <sup>vy</sup> /a </i> offspring coat color but favors birth of agouti over nonagouti mice,"Reports that maternal diet influences coat color in mouse offspring carrying the agouti A(vy) allele have received considerable attention because the range, from pseudoagouti (brown) to yellow, predicts adult health outcomes, especially disposition toward obesity and diabetes, in yellower mice. Bisphenol A (BPA), an endocrine-disrupting compound with estrogenic properties, fed to a/a dams harboring A(vy)/a conceptuses has been reported to induce a significant shift toward yellower mice, whereas ",study_design,study_design,match,genuine_fn,"Maternal BPA/genistein → Avy/a offspring coat color — early-life BPA in mice, agouti obesity model",fn_audit_inferred
FN_W2162878065,Wassenaar_2017,https://openalex.org/W2162878065,Perturbed nuclear receptor signaling by environmental obesogens as emerging factors in the obesity crisis,"The modern world is plagued with expanding epidemics of diseases related to metabolic dysfunction. The factors that are driving obesity, diabetes, cardiovascular disease, hypertension, and dyslipidemias (collectively termed metabolic syndrome) are usually ascribed to a mismatch between the body’s homeostatic nutrient requirements and dietary excess, coupled with insufficient exercise. The environmental obesogen hypothesis proposes that exposure to a toxic chemical burden is superimposed on these",population,Population | Include: rodent; rats; mice; murine models; laboratory rodents | Exclude: humans; clinical populations; patients,unclear,label_error,Review: environmental obesogens and nuclear receptors — review article,fn_audit_inferred
FN_W2162878065,Wassenaar_2017,https://openalex.org/W2162878065,Perturbed nuclear receptor signaling by environmental obesogens as emerging factors in the obesity crisis,"The modern world is plagued with expanding epidemics of diseases related to metabolic dysfunction. The factors that are driving obesity, diabetes, cardiovascular disease, hypertension, and dyslipidemias (collectively termed metabolic syndrome) are usually ascribed to a mismatch between the body’s homeostatic nutrient requirements and dietary excess, coupled with insufficient exercise. The environmental obesogen hypothesis proposes that exposure to a toxic chemical burden is superimposed on these",exposure,"Exposure | Include: bisphenol A; BPA; 4,4'-(propane-2,2-diyl)diphenol; early-life exposure; developmental exposure | Exclude: bisphenol S; BPS; bisphenol F",mismatch,label_error,Review: environmental obesogens and nuclear receptors — review article,fn_audit_inferred
FN_W2162878065,Wassenaar_2017,https://openalex.org/W2162878065,Perturbed nuclear receptor signaling by environmental obesogens as emerging factors in the obesity crisis,"The modern world is plagued with expanding epidemics of diseases related to metabolic dysfunction. The factors that are driving obesity, diabetes, cardiovascular disease, hypertension, and dyslipidemias (collectively termed metabolic syndrome) are usually ascribed to a mismatch between the body’s homeostatic nutrient requirements and dietary excess, coupled with insufficient exercise. The environmental obesogen hypothesis proposes that exposure to a toxic chemical burden is superimposed on these",study_design,study_design,mismatch,label_error,Review: environmental obesogens and nuclear receptors — review article,fn_audit_inferred
FN_W2164889971,Wassenaar_2017,https://openalex.org/W2164889971,Biomonitoring of bisphenol A concentrations in maternal and umbilical cord blood in regard to birth outcomes and adipokine expression: a birth cohort study in Taiwan,"Abstract Background Bisphenol A (BPA) is a sealant and flux of plastic materials and has been determined to be an endocrine-disrupting chemical. Prenatal exposure to BPA can lead to substantial adverse effects on fetal growth and development. This study was conducted to assess BPA concentration in pregnant women and umbilical cord blood, and to investigate whether maternal BPA exposure affected fetal outcomes including lower birth weight (LBW), smaller size for gestational age (SGA), and high le",population,Population | Include: rodent; rats; mice; murine models; laboratory rodents | Exclude: humans; clinical populations; patients,mismatch,label_error,"Human epidemiology: BPA biomonitoring in maternal/cord blood — human, not rodent",fn_audit_inferred
FN_W2164889971,Wassenaar_2017,https://openalex.org/W2164889971,Biomonitoring of bisphenol A concentrations in maternal and umbilical cord blood in regard to birth outcomes and adipokine expression: a birth cohort study in Taiwan,"Abstract Background Bisphenol A (BPA) is a sealant and flux of plastic materials and has been determined to be an endocrine-disrupting chemical. Prenatal exposure to BPA can lead to substantial adverse effects on fetal growth and development. This study was conducted to assess BPA concentration in pregnant women and umbilical cord blood, and to investigate whether maternal BPA exposure affected fetal outcomes including lower birth weight (LBW), smaller size for gestational age (SGA), and high le",exposure,"Exposure | Include: bisphenol A; BPA; 4,4'-(propane-2,2-diyl)diphenol; early-life exposure; developmental exposure | Exclude: bisphenol S; BPS; bisphenol F",match,label_error,"Human epidemiology: BPA biomonitoring in maternal/cord blood — human, not rodent",fn_audit_inferred
FN_W2164889971,Wassenaar_2017,https://openalex.org/W2164889971,Biomonitoring of bisphenol A concentrations in maternal and umbilical cord blood in regard to birth outcomes and adipokine expression: a birth cohort study in Taiwan,"Abstract Background Bisphenol A (BPA) is a sealant and flux of plastic materials and has been determined to be an endocrine-disrupting chemical. Prenatal exposure to BPA can lead to substantial adverse effects on fetal growth and development. This study was conducted to assess BPA concentration in pregnant women and umbilical cord blood, and to investigate whether maternal BPA exposure affected fetal outcomes including lower birth weight (LBW), smaller size for gestational age (SGA), and high le",study_design,study_design,match,label_error,"Human epidemiology: BPA biomonitoring in maternal/cord blood — human, not rodent",fn_audit_inferred
FN_W2167417752,Wassenaar_2017,https://openalex.org/W2167417752,Association between bisphenol A exposure and body mass index in Chinese school children: a cross-sectional study,"Abstract Background There is increasing evidence suggesting that Bisphenol A (BPA), one of the highest volume chemicals produced worldwide, can interfere with the body’s natural weight control mechanisms to promote obesity. However, epidemiological studies for this are limited, especially for children. Methods A cross-sectional study was conducted to investigate the association between BPA exposure and body mass index (BMI) in school children. Three primary and three middle schools were randomly",population,Population | Include: rodent; rats; mice; murine models; laboratory rodents | Exclude: humans; clinical populations; patients,mismatch,label_error,"Human epidemiology: BPA and BMI in Chinese schoolchildren — human, not rodent",fn_audit_inferred
FN_W2167417752,Wassenaar_2017,https://openalex.org/W2167417752,Association between bisphenol A exposure and body mass index in Chinese school children: a cross-sectional study,"Abstract Background There is increasing evidence suggesting that Bisphenol A (BPA), one of the highest volume chemicals produced worldwide, can interfere with the body’s natural weight control mechanisms to promote obesity. However, epidemiological studies for this are limited, especially for children. Methods A cross-sectional study was conducted to investigate the association between BPA exposure and body mass index (BMI) in school children. Three primary and three middle schools were randomly",exposure,"Exposure | Include: bisphenol A; BPA; 4,4'-(propane-2,2-diyl)diphenol; early-life exposure; developmental exposure | Exclude: bisphenol S; BPS; bisphenol F",match,label_error,"Human epidemiology: BPA and BMI in Chinese schoolchildren — human, not rodent",fn_audit_inferred
FN_W2167417752,Wassenaar_2017,https://openalex.org/W2167417752,Association between bisphenol A exposure and body mass index in Chinese school children: a cross-sectional study,"Abstract Background There is increasing evidence suggesting that Bisphenol A (BPA), one of the highest volume chemicals produced worldwide, can interfere with the body’s natural weight control mechanisms to promote obesity. However, epidemiological studies for this are limited, especially for children. Methods A cross-sectional study was conducted to investigate the association between BPA exposure and body mass index (BMI) in school children. Three primary and three middle schools were randomly",study_design,study_design,unclear,label_error,"Human epidemiology: BPA and BMI in Chinese schoolchildren — human, not rodent",fn_audit_inferred
FN_W2315864191,Wassenaar_2017,https://openalex.org/W2315864191,"Obesogens, the Exposome, and ES&T",,population,Population | Include: rodent; rats; mice; murine models; laboratory rodents | Exclude: humans; clinical populations; patients,unclear,label_error,"Editorial: obesogens and ES&T — editorial, not original research",fn_audit_inferred
FN_W2315864191,Wassenaar_2017,https://openalex.org/W2315864191,"Obesogens, the Exposome, and ES&T",,exposure,"Exposure | Include: bisphenol A; BPA; 4,4'-(propane-2,2-diyl)diphenol; early-life exposure; developmental exposure | Exclude: bisphenol S; BPS; bisphenol F",unclear,label_error,"Editorial: obesogens and ES&T — editorial, not original research",fn_audit_inferred
FN_W2315864191,Wassenaar_2017,https://openalex.org/W2315864191,"Obesogens, the Exposome, and ES&T",,study_design,study_design,mismatch,label_error,"Editorial: obesogens and ES&T — editorial, not original research",fn_audit_inferred
FN_W4235548025,Wassenaar_2017,https://openalex.org/W4235548025,Obesogens,"The environmental obesogen hypothesis postulates chemical pollutants that are able to promote obesity by altering homeostatic metabolic set-points, disrupting appetite controls, perturbing lipid homeostasis to promote adipocyte hypertrophy, or stimulating adipogenic pathways that enhance adipocyte hyperplasia during development or in adults. This review focuses on recent experimental advances for candidate obesogens that target nuclear hormone receptors when a direct link between exposure, modul",population,Population | Include: rodent; rats; mice; murine models; laboratory rodents | Exclude: humans; clinical populations; patients,mismatch,label_error,Review: obesogens — review article,fn_audit_inferred
FN_W4235548025,Wassenaar_2017,https://openalex.org/W4235548025,Obesogens,"The environmental obesogen hypothesis postulates chemical pollutants that are able to promote obesity by altering homeostatic metabolic set-points, disrupting appetite controls, perturbing lipid homeostasis to promote adipocyte hypertrophy, or stimulating adipogenic pathways that enhance adipocyte hyperplasia during development or in adults. This review focuses on recent experimental advances for candidate obesogens that target nuclear hormone receptors when a direct link between exposure, modul",exposure,"Exposure | Include: bisphenol A; BPA; 4,4'-(propane-2,2-diyl)diphenol; early-life exposure; developmental exposure | Exclude: bisphenol S; BPS; bisphenol F",mismatch,label_error,Review: obesogens — review article,fn_audit_inferred
FN_W4235548025,Wassenaar_2017,https://openalex.org/W4235548025,Obesogens,"The environmental obesogen hypothesis postulates chemical pollutants that are able to promote obesity by altering homeostatic metabolic set-points, disrupting appetite controls, perturbing lipid homeostasis to promote adipocyte hypertrophy, or stimulating adipogenic pathways that enhance adipocyte hyperplasia during development or in adults. This review focuses on recent experimental advances for candidate obesogens that target nuclear hormone receptors when a direct link between exposure, modul",study_design,study_design,mismatch,label_error,Review: obesogens — review article,fn_audit_inferred
