sample_id,dataset,record_id,title,abstract,source,pico_criteria_summary,true_label,models_called,sprt_early_stop
S077,Wassenaar_2017,https://openalex.org/W1994134158,Uterotrophic and Hershberger Assays for Endocrine Disruption Properties of Plastic Food Contact Materials Polypropylene (PP) and Polyethylene Terephthalate (PET),"Plasticizers or plastic materials such as phthalates, bisphenol-A (BPA), and styrene are widely used in the plastic industry and are suspected endocrine-disrupting chemicals (EDC). Although plastic materials such as polypropylene (PP) and polyethylene terephthalate (PET) are not EDC and are considered to be safe, their potential properties as EDC have not been fully investigated. In this study, plastic samples eluted from plastic food containers (PP or PET) were investigated in Sprague-Dawley rats using Hershberger and uterotrophic assays. In the Hershberger assay, 6-wk-old castrated male rats were orally treated for 10 consecutive days with plastic effluent at 3 different doses (5 ml/kg) or vehicle control (corn oil, 1 ml/100 g) to determine the presence of both anti-androgenic and androgenic effects. Testosterone (0.4 mg/ml/kg) was subcutaneously administered for androgenic evaluation as a positive control, whereas testosterone (0.4 mg/ml/kg) and flutamide (3 mg/kg/day) were administered to a positive control group for anti-androgenic evaluation. The presence of any anti-androgenic or androgenic activities of plastic effluent was not detected. Sex accessory tissues such as ventral prostate or seminal vesicle showed no significant differences in weight between treated and control groups. For the uterotrophic assay, immature female rats were treated with plastic effluent at three different doses (5 ml/kg), with vehicle control (corn oil, 1 ml/100 g), or with ethinyl estradiol (3 μg/kg/d) for 3 d. There were no significant differences between test and control groups in vagina or uterine weight. Data suggest that effluents from plastic food containers do not appear to produce significant adverse effects according to Hershberger and uterotrophic assays.",hr,"Comparison: vehicle control, corn oil control, unexposed control; Comparison: vehicle control, sham exposure, no exposure; Exposure: bisphenol A, BPA, 4,4'-(propane-2,2-diyl)diphenol; Outcome: obesity, adiposity, body weight gain; Population: rodent, rats, mice",0,2,True
S078,Wassenaar_2017,https://openalex.org/W2083438910,DNA Damage Caused by Bisphenol A and Estradiol through Estrogenic Activity,"Evidence exists that raises concern about genotoxic effects induced by estrogen: oxidative stress caused by estrogen-derived oxidants, DNA adducts formed by estrogen metabolites and estrogen-induced chromosomal aberration. Estrogen receptors (ER) participate in some of these genotoxic effects by estrogen. In this study, we showed the effects of bisphenol A (BPA), an endocrine-disrupting chemical eliciting weak estrogenic activity, and of 17beta-estradiol (E2), on DNA damage in ER-positive MCF-7 cells by Comet assay. Higher concentrations of BPA, more than 1000 times of E2, were needed to induce the same levels of effects by E2. Immunofluorescence microscopy showed that gammaH2AX, an early marker of DNA breaks, increased after treatment with E2 or BPA in MCF-7 cells. gammaH2AX foci colocalized with Bloom helicase, which is considered to be responsible for the repair of DNA damage after treatment with E2 or BPA. Interestingly, DNA damage was not as severe in ER-negative MDA-MB-231 cells as in MCF-7 cells. The ER antagonist ICI182780 blocked E2 and BPA genotoxic effects on MCF-7 cells. These results together suggest that BPA causes genotoxicity ER dependently in the same way as E2.",hr,"Comparison: vehicle control, corn oil control, unexposed control; Comparison: vehicle control, sham exposure, no exposure; Exposure: bisphenol A, BPA, 4,4'-(propane-2,2-diyl)diphenol; Outcome: obesity, adiposity, body weight gain; Population: rodent, rats, mice",0,2,True
S079,Wassenaar_2017,https://openalex.org/W1988190499,"Simultaneous determination of the endocrine disrupting compounds nonylphenol, nonylphenol ethoxylates, triclosan and bisphenol A in wastewater and sewage sludge by gas chromatography–mass spectrometry","An integrated analytical method for the simultaneous determination of 4-n-nonylphenol (4-n-NP), nonylphenol monoethoxylate (NP1EO), nonylphenol diethoxylate (NP2EO), bisphenol A (BPA) and triclosan (TCS) in wastewater (dissolved and particulate phase) and sewage sludge was developed based on gas chromatography-mass spectrometry. Chromatographic analysis was achieved after derivatization with bis(trimethylsilyl)trifluoroacetamide (BSTFA). Extraction from water samples was performed by solid-phase extraction (SPE). The optimization of SPE procedure included the type of sorbent and the type of the organic solvent used for the elution. Referred to solid samples, the target compounds were extracted by sonication. In this case the optimization of the extraction procedure included the variation of the amount of the extracted biomass, the duration and the temperature of sonication and the type of the extraction organic solvent. The developed extraction procedures resulted in good repeatability and reproducibility with relative standard deviations (RSDs) less than 13% for all the tested compounds for both types of samples. Satisfactory recoveries were obtained (>60%) for all the compounds in both liquid and solid samples, except for 4-n-NP, which gave recoveries up to 35% in wastewater samples and up to 63% in sludge samples. The limits of detection (LODs) of the target compounds varied from 0.03 (4-n-NP) to 0.41 microg l(-1) (NP2EO) and from 0.04 (4-n-NP) to 0.96 microg kg(-1) (NP2EO) for liquid and solid samples, respectively. The developed methods were successfully applied to the analysis of the target compounds in real samples.",hr,"Comparison: vehicle control, corn oil control, unexposed control; Comparison: vehicle control, sham exposure, no exposure; Exposure: bisphenol A, BPA, 4,4'-(propane-2,2-diyl)diphenol; Outcome: obesity, adiposity, body weight gain; Population: rodent, rats, mice",0,2,True
S080,Wassenaar_2017,https://openalex.org/W1972673893,Size-exclusion flow extraction of bisphenol A in human urine for liquid chromatography–mass spectrometry,"We report an approach for assessing human exposure to bisphenol A (BPA), which involves measuring the glucuronide in urine sample that were subjected to a novel size-exclusion flow extraction method. The present approach includes the addition of 13C(12)-BPA, enzymatic deconjugation, and the proposed sample preparation method. The sample solution is separated and detected by liquid chromatography-mass spectrometry (LC-MS). The following are used for the LC-MS: a reversed-phase separation column, electrospray ionization (ESI), negative mode, and single ion monitoring (SIM) with m/z 227 for BPA and m/z 239 for 13C(12)-BPA. The detection limit was 0.1 ng ml(-1) and the calibration curves (0.45-90 ng ml(-1)) had correlation coefficients exceeding 0.999. To urine samples requiring deglucuronidation, beta-glucuronidase was added followed by incubation at 37 degrees C for 3 h. After the enzymatic treatment, the samples were subjected to the extraction in the reversed-phase (ODS) and size-exclusion (GPC) modes. It was possible to extract, clean up and concentrate BPA in a single run of 20 min by means of the novel extraction method. The method enables the determination of standards and may be applied to the detection of trace amounts of BPA in human urine samples.",hr,"Comparison: vehicle control, corn oil control, unexposed control; Comparison: vehicle control, sham exposure, no exposure; Exposure: bisphenol A, BPA, 4,4'-(propane-2,2-diyl)diphenol; Outcome: obesity, adiposity, body weight gain; Population: rodent, rats, mice",0,2,True
S081,Wassenaar_2017,https://openalex.org/W1980862107,Microwave-assisted extraction followed by gas chromatography–mass spectrometry for the determination of endocrine disrupting chemicals in river sediments,"In this study, microwave-assisted extraction (MAE) followed by gas chromatography (GC)-mass spectrometry (MS) analysis has been successfully developed for the simultaneous extraction and determination of contrasting endocrine disrupting chemicals (EDCs) including 17beta-estradiol, estrone, 17(alpha-ethynylestradiol, 16alpha-hydroxyestrone, 4-nonylphenol, 4-tert-octylphenol and bisphenol A in river sediments. For MAE, the effects of various parameters on the extraction efficiency were investigated. It is shown that the most efficient extraction (recovery > 74%) of the target compounds was achieved by using methanol as the solvent, an extraction temperature of 110 degrees C and 15 min of holding time. The cleanup of extracts was carried out by passage through a non-deactivated silica gel column, and a satisfactory elution efficiency of all compounds was achieved using a solvent mixture of ethyl acetate-hexane (4:6, v/v). The spiking experiments show that the mean recovery of the target compounds exceeded 61% at a spiking level of 5 ng/g dry mass, and 73% at 10, 40 and 100 ng/g dry mass with a good reproducibility. The method developed was applied to the determination of target EDCs in river sediments collected from rivers Uck and Ouse, UK, and results revealed the presence of the chosen compounds at low ng/g level.",hr,"Comparison: vehicle control, corn oil control, unexposed control; Comparison: vehicle control, sham exposure, no exposure; Exposure: bisphenol A, BPA, 4,4'-(propane-2,2-diyl)diphenol; Outcome: obesity, adiposity, body weight gain; Population: rodent, rats, mice",0,2,True
S082,Wassenaar_2017,https://openalex.org/W2005576314,"Complex Phase Separation in Poly(acrylonitrile−butadiene−styrene)-Modified Epoxy/4,4′-Diaminodiphenyl Sulfone Blends: Generation of New Micro- and Nanosubstructures","The epoxy system containing diglycidyl ether of bisphenol A and 4,4'-diaminodiphenyl sulfone is modified with poly(acrylonitrile-butadiene-styrene) (ABS) to explore the effects of the ABS content on the phase morphology, mechanism of phase separation, and viscoelastic properties. The amount of ABS in the blends was 5, 10, 15, and 20 parts per hundred of epoxy resin (phr). Transmission electron microscopy (TEM) and scanning electron microscopy (SEM) were employed to investigate the final morphology of ABS-modified epoxy blends. Scanning electron microscopic studies of 15 phr ABS-modified epoxy blends reveal a bicontinuous structure in which both epoxy and ABS are continuous, with substructures of the ABS phase dispersed in the continuous epoxy phase and substructures of the epoxy phase dispersed in the continuous ABS phase. TEM micrographs of 15 phr ABS-modified epoxy blends confirm the results observed by SEM. TEM micrographs reveal the existence of nanosubstructures of ABS in 20 phr ABS-modified epoxy blends. To the best of our knowledge, to date, nanosubstructures have never been reported in any epoxy/thermoplastic blends. The influence of the concentration of the thermoplastic on the generated morphology as analyzed by SEM and TEM was explained in detail. The evolution and mechanism of phase separation was investigated in detail by optical microscopy (OM) and small-angle laser light scattering (SALLS). At concentrations lower than 10 phr the system phase separates through nucleation and growth (NG). However, at higher concentrations, 15 and 20 phr, the blends phase separate through both NG and spinodal decomposition mechanisms. On the basis of OM and SALLS, we conclude that the phenomenon of complex substructure formation in dynamic asymmetric blends is due to the combined effect of hydrodynamics and viscoelasticity. Additionally, dynamic mechanical analysis was carried out to evaluate the viscoelastic behavior of the cross-linked epoxy/ABS blends. Finally, apparent weight fractions of epoxy and ABS components in epoxy- and ABS-rich phases were evaluated from T(g) analysis.",hr,"Comparison: vehicle control, corn oil control, unexposed control; Comparison: vehicle control, sham exposure, no exposure; Exposure: bisphenol A, BPA, 4,4'-(propane-2,2-diyl)diphenol; Outcome: obesity, adiposity, body weight gain; Population: rodent, rats, mice",0,2,True
S083,Wassenaar_2017,https://openalex.org/W2028990219,Occupational airborne allergic contact dermatitis in the national mint and fiscal-stamp factory,,hr,"Comparison: vehicle control, corn oil control, unexposed control; Comparison: vehicle control, sham exposure, no exposure; Exposure: bisphenol A, BPA, 4,4'-(propane-2,2-diyl)diphenol; Outcome: obesity, adiposity, body weight gain; Population: rodent, rats, mice",0,2,True
S084,Wassenaar_2017,https://openalex.org/W2327547917,Endosopic Autofluorescence Imaging is Useful for the Differential Diagnosis of Intestinal Lymphomas Resembling Lymphoid Hyperplasia,"A method for the differential diagnosis of intestinal lymphomas resembling lymphoid hyperplasia (LH) by endoscopy remains to be clearly established.To evaluate the usefulness of autofluorescence imaging (AFI) in diagnosing intestinal lymphoma.Single-center study.Prospective study.One hundred forty-three samples obtained from the intestinal tissues of 21 patients with malignant lymphoma were included in the study.The terminal ileum and entire colon were observed using conventional endoscopy equipped with AFI. The AFI images were taken by 3 endoscopists and then were evaluated by 3 predominant color intensities; green, magenta, and blended. To quantify the strength of fluorescence captured by AFI, the area of the obtained biopsy specimens on images was manually traced, the signal density of either magenta or green was measured, and then the ratio of the reverse gamma value of green divided by that of magenta was defined as the Fluorescence index (F index).The ability to use AFI to distinguish intestinal lymphoma from normal or LH.The cell density is inversely proportional to the F index. The F index of lymphoma was significantly lower than that of normal mucosa or LH. The visual classification of AFI showed the overall accuracy in diagnosing lymphoma was 91.5%, and was well correlated with the F index.Single-center study.AFI-embossed lymphoma lesions seemed as magenta and could be discriminated from LH or normal mucosa with a high overall accuracy through perception of the cell density of the lesion. Therefore, AFI is considered to be an effective procedure for determining the accurate stage and appropriate therapy in intestinal lymphoma.",hr,"Comparison: vehicle control, corn oil control, unexposed control; Comparison: vehicle control, sham exposure, no exposure; Exposure: bisphenol A, BPA, 4,4'-(propane-2,2-diyl)diphenol; Outcome: obesity, adiposity, body weight gain; Population: rodent, rats, mice",0,2,True
S085,Wassenaar_2017,https://openalex.org/W2187494948,Microleakage at sealant/enamel interface of primary teeth: effect of Er:YAG laser ablation of pits and fissures.,"The objective of this study was to assess microleakage at sealant/enamel interface after treatment of primary teeth occlusal surfaces with 3 etching techniques.Thirty sound primary molars were randomly assigned to 3 groups (N = 10): (1) group I = acid etching for 30 seconds; (2) group II = Er:YAG laser (120 mJ; 4 Hz) plus acid-etching; and (3) group III = Er:YAG laser (120 mJ; 4 Hz). Pits and fissures were sealed with a resin-based sealant (Fluroshield, Dentsply/Caulk). Teeth were isolated, thermocycled, immersed in a 0.2% rhodamine B solution for 24 hours, and serially sectioned. Cuts were analyzed for leakage using an optical microscope connected to a video camera. The images were digitized, and a specific software (Axion Vision) assessed microleakage quantitatively (millimeters). The sealant extension on buccal/lingual cusp heights was measured separately, and the percentage of dye penetration along enamel/sealant interface, in relation to the sealant extension, was calculated. Means of dye penetration were: (1) group I = 2%(+/- 3.75); (2) group II = 2%(+/- 3.38); and (3) group III = 4%(+/- 6.26). Data were submitted to ANOVA and Tukey test.A statistically significant difference (P < .05) was observed between the nonetched lased specimens (group III) and those in the other groups. No significant difference (P >.05) was found between the acid-etched and lased/acid-etched groups (I and II). Fissures prepared with Er:YAG laser alone showed the highest degree of microleakage. All specimens exhibted some degree of leakage.Laser irradiation did not eliminate the need for acid etching enamel prior to the placement of a pit-and-fissure sealant. The ablation of pits and fissures with an Er:YAG laser device did not yield significantly better marginal sealing at primary enamel/sealant interface, compared to conventional acid etching.",hr,"Comparison: vehicle control, corn oil control, unexposed control; Comparison: vehicle control, sham exposure, no exposure; Exposure: bisphenol A, BPA, 4,4'-(propane-2,2-diyl)diphenol; Outcome: obesity, adiposity, body weight gain; Population: rodent, rats, mice",0,2,True
S086,Wassenaar_2017,https://openalex.org/W2079901847,Bonded lingual retainers,,hr,"Comparison: vehicle control, corn oil control, unexposed control; Comparison: vehicle control, sham exposure, no exposure; Exposure: bisphenol A, BPA, 4,4'-(propane-2,2-diyl)diphenol; Outcome: obesity, adiposity, body weight gain; Population: rodent, rats, mice",0,2,True
S087,Wassenaar_2017,https://openalex.org/W1977132188,"Variation, correlation, and toxicity of phenolic endocrine-disrupting compounds in surface water","This study investigated the variation in toxicity of phenolic endocrine-disrupting compounds (EDCs) and determined the correlation between their concentrations. All twenty-four samples acquired from a polluted river contained five phenolic EDCs. The EDC nonylphenol (NP) concentration was found to be the highest (4.26 +/- 2.74 microg/L) in the river water. In addition the concentrations of nonylphenol diethoxylate, (NP2EO), octylphenol (OP), nonylphenol monoethoxylate (NP1EO), and bisphenol A (BPA) were 1.58 +/- 1.37 microg/L; 2.90 +/- 2.77 microg/L; 2.89 +/- 2.15 microg/L; and 2.25 +/- 0.96 microg/L, respectively. Concentrations of NP, NP1EO, and OP were significantly greater in the daytime than in the nighttime samples. Furthermore, concentrations of NP, NP1EO, and NP2EO showed a strong correlation due to similar parent compounds while BPA and OP did not. NP1EO had the highest risk to aquatic organisms (hazard quotient, HQ = 26.3) and BPA the lowest (HQ = 2.24).The accumulative HQ sum (hazard index, HI) was 81.3 within all the samples. The HI was 110.3 in the daytime samples. This was 97% higher than in the nighttime HI (56.3), which suggested daytime anthropogenic discharges were an important source of toxicity to aquatic organisms.",auto_exclude,"Comparison: vehicle control, corn oil control, unexposed control; Comparison: vehicle control, sham exposure, no exposure; Exposure: bisphenol A, BPA, 4,4'-(propane-2,2-diyl)diphenol; Outcome: obesity, adiposity, body weight gain; Population: rodent, rats, mice",0,2,True
S088,Hall_2012,https://openalex.org/W2038462321,Agent-based real-time fault diagnosis,"Theory and applications of model-based fault diagnosis have progressed significantly in the last four decades. In addition, there has been increasing use of model-based design and testing in automotive industry to reduce design errors, perform real-time simulations for rapid prototyping, and hardware-in-the-loop testing. For vehicle diagnosis, a global diagnosis method, which collects the diagnostic information from all the subsystem electronic control units (ECUs), is not practical because of high communication requirements and time delays induced by centralized diagnosis. Consequently, an agent-based distributed diagnosis architecture is needed. In this architecture, each subsystem resident agent (embedded in the ECU) performs its own fault inference and communicate the diagnostic results to a vehicle expert agent. A vehicle expert agent performs cross-subsystem diagnosis to resolve conflicts among resident agents, and to provide an accurate vehicle-level diagnostic inference. In this paper, we propose a systematic way to design an agent-based diagnosis architecture. A hybrid model-based technique that seamlessly employs a graph-based dependency model and quantitative models for intelligent diagnosis is applied to each individual ECU. Diagnostic tests for each individual ECU are designed via model-based diagnostic techniques based on a quantitative model. The fault simulation results, in the form of a diagnostic matrix, are extracted into a dependency model for fast fault inference by a resident agent. The global diagnostic inference is performed through a vehicle expert agent that trades off computational complexity and communication load. This architecture is demonstrated on the engine air induction subsystem. The solution is generic and can be applied to a variety of distributed control systems",hr,"Concept: prediction performance, predictive performance, model performance; Context: software engineering, software development, software project; Population: software fault, software defect, software bug",0,2,True
S089,Hall_2012,https://openalex.org/W1974158679,Novel fault localization approach for ATPG / scan-fault failures in complex sub-nano FPGA/ASIC debugging,Fault isolation in automated test pattern generation (ATPG) / scan-fault has been increasingly challenging in today's advanced integrated circuit (IC) as diagnosis results usually point to extensive faulty nets which can be physically widespread on the die. This work highlights a novel approach in understanding electrical fault data with promising physical failure analysis (PFA) results in FPGA/ASIC debugging.,hr,"Concept: prediction performance, predictive performance, model performance; Context: software engineering, software development, software project; Population: software fault, software defect, software bug",0,2,True
S090,Hall_2012,https://openalex.org/W2100433404,Neutralization of Errors and Attacks in Wireless Ad Hoc Networks,"This paper proposes and evaluates strategies to build reliable and secure wireless ad hoc networks. Our contribution is based on the notion of inner-circle consistency, where local node interaction is used to neutralize errors/attacks at the source, both preventing errors/attacks from propagating in the network and improving the fidelity of the propagated information. We achieve this goal by combining statistical (a proposed fault-tolerant cluster algorithm) and security (threshold cryptography) techniques with application-aware checks to exploit the data/computation that is partially and naturally replicated in wireless applications. We have prototyped an inner-circle framework with the ns-2 network simulator, and we use it to demonstrate the idea of inner-circle consistency in two significant wireless scenarios: (1) the neutralization of black hole attacks in AODV networks and (2) the neutralization of sensor errors in a target detection/localization application executed over a wireless sensor network.",hr,"Concept: prediction performance, predictive performance, model performance; Context: software engineering, software development, software project; Population: software fault, software defect, software bug",0,2,True
S091,Hall_2012,https://openalex.org/W2125768532,Fault-tolerant high-performance matrix multiplication: theory and practice,"We extend the theory and practice regarding algorithmic fault-tolerant matrix-matrix multiplication, C=AB, in a number of ways. First, we propose low-overhead methods for detecting errors introduced not only in C but also in A and/or B. Second, we show that, theoretically, these methods will detect all errors as long as only one entry, is corrupted. Third we propose a low-overhead roll-back approach to correct errors once detected. Finally, we give a high-performance implementation of matrix-matrix multiplication that incorporates these error detection and correction methods. Empirical results demonstrate that these methods work well in practice while imposing an acceptable level of overhead relative to high-performance implementations without fault-tolerance.",hr,"Concept: prediction performance, predictive performance, model performance; Context: software engineering, software development, software project; Population: software fault, software defect, software bug",0,2,True
S092,Hall_2012,https://openalex.org/W1564530295,Experimental validation of fault detection and fault tolerance mechanisms,The paper deals with the problem of validating the effectiveness of hardware and software mechanisms decreasing system susceptibility to hardware faults. The validation process is based on the use of software implemented fault injector (FITS). The performed analysis concentrates on tuning the profile of faults and experiment set-ups. The presented simulation results are explained in context of the considered applications.,hr,"Concept: prediction performance, predictive performance, model performance; Context: software engineering, software development, software project; Population: software fault, software defect, software bug",0,2,True
S093,Hall_2012,https://openalex.org/W2083408453,Fault tolerance enhancement using autonomy adaptation for autonomous mobile robots,"This paper presents how autonomy adaptation can be useful to enhance the fault tolerance of autonomous mobile robots. For that, we proposed a global and structured methodology which allows integrating specific fault tolerant mechanisms into an adaptive control architecture. When a problem is detected, the autonomous behavior of the robot is automatically adapted to overcome it. The human operator can punctually or definitively be inserted in the control loop to replace the damaged functionalities and to ensure the success of the mission. Experimental results on a mobile robot are proposed to illustrate the autonomy adaptation.",auto_exclude,"Concept: prediction performance, predictive performance, model performance; Context: software engineering, software development, software project; Population: software fault, software defect, software bug",0,2,True
S094,Hall_2012,https://openalex.org/W1977859808,Fault Tolerant Control on an Electric Vehicle,"The main purpose of this paper concerns a fault tolerant control applied on an electric vehicle known as RobuCar which is a 4times4 electric vehicle, with four electromechanical wheel systems. Fault tolerant control (FTC) is attended to continue the system operation in the presence of several faults in order to remain the security of the system. Active fault tolerant control (AFTC) approach needs fault detection and isolation (FDI) algorithm to detect and identify the fault with minimum false alarm, missed alarm and time delay ... Only healthy components are used to reconfigure the control law of the system. RobuCar is particularly adapted to receive a fault tolerant module since it is composed of redundant components.",auto_exclude,"Concept: prediction performance, predictive performance, model performance; Context: software engineering, software development, software project; Population: software fault, software defect, software bug",0,2,True
S095,van_Dis_2020,https://openalex.org/W2150840974,Imagining the future in health anxiety: the impact of rumination on the specificity of illness-related memory and future thinking,"Individuals with health anxiety experience catastrophic fears relating to future illness. However, little research has explored cognitive processes involved in how health anxious individuals picture the future. Ruminative thinking has been shown to impede the ability to recall specific autobiographical memories, which in turn is related to maladaptive, categoric future thinking processes. This study examined the impact of rumination on memory and future thinking among 60 undergraduate participants with varying health anxiety (35% clinical-level health anxiety). Participants were randomized to experiential/ruminative self-focus conditions, then completed an Autobiographical Memory Test and Future Imaginings Task. Responses were coded for specificity and the presence of illness concerns. Rumination led to more specific illness-concerned memories overall, yet at the same time led to more categoric illness-related future imaginings. Rumination and health anxiety together best predicted overgeneral illness-related future imaginings. Highly specific illness-related memories may be maintained due to their personal salience. However, more overgeneral illness-related future imaginings may reflect cognitive avoidance in response to the threat of future illness. This divergent pattern of results between memory and future imaginings may exacerbate health anxiety, and may also serve to maintain maladaptive responses among individuals with realistic medical concerns, such as individuals living with chronic illness.",hr,"Comparison: Treatment as Usual, TAU, Waitlist Control; Intervention: Cognitive Behavioral Therapy, CBT, Cognitive Therapy; Outcome: Long-Term Effects, Long-Term Efficacy, Long-Term Follow-Up; Population: Anxiety Disorders, Generalized Anxiety Disorder, Panic Disorder; Study_Design_Exclude: ; Study_D",0,2,True
S096,van_Dis_2020,https://openalex.org/W2068671279,Failure to replicate the deleterious effects of safety behaviors in exposure therapy,"The current study attempted to replicate the finding obtained by Powers, Smits, and Telch (2004; Journal of Consulting and Clinical Psychology, 72, 448-545) that both the availability and utilization of safety behaviors interfere with the efficacy of exposure therapy. An additional goal of the study was to evaluate which explanatory theories about the detrimental effects of safety behaviors best account for this phenomenon. Undergraduate students (N=58) with high claustrophobic fear were assigned to one of three treatment conditions: (a) exposure only, (b) exposure with safety behavior availability, and (c) exposure with safety behavior utilization. Participants in each condition improved substantially, and there were no significant between-group differences in fear reduction. Unexpectedly, exposure with safety behavior utilization led to significantly greater improvement in self-efficacy and claustrophobic cognitions than exposure only. The extent to which participants inferred danger from the presence of safety aids during treatment was associated with significantly less improvement on all outcome measures. The findings call into question the hypothesized deleterious effects of safety behaviors on the outcome of exposure therapy and highlight a possible mechanism through which the mere presence of safety cues during exposure trials might affect treatment outcomes depending on participants' perceptions of the dangerousness of exposure stimuli.",hr,"Comparison: Treatment as Usual, TAU, Waitlist Control; Intervention: Cognitive Behavioral Therapy, CBT, Cognitive Therapy; Outcome: Long-Term Effects, Long-Term Efficacy, Long-Term Follow-Up; Population: Anxiety Disorders, Generalized Anxiety Disorder, Panic Disorder; Study_Design_Exclude: ; Study_D",0,2,True
S097,van_Dis_2020,https://openalex.org/W1933979180,Psychosexual distress in women with gynecologic cancer: a feasibility study of an online support group,"The psychosexual concerns of gynecologic cancer patients are often unaddressed and there are limited resources available for women to deal with this highly sensitive topic. This feasibility study examines the participation rates and preliminary outcomes for an online support group designed specifically for women who are sexually distressed subsequent to gynecologic cancer treatmentA 12-week online intervention was developed to address the psychosexual impact of gynecologic cancer. This intervention included a professionally moderated, asynchronous discussion forum as well as the provision of psycho-educational materials addressing the psychosexual impact of gynecologic cancer. Each week, a new topic was introduced and relevant material was posted on the website. Women were encouraged to share their experiences related to the topic. Twenty-seven, sexually distressed, remitted gynecologic cancer patients were randomly assigned to immediate treatment or a waitlist control condition. Participants completed questionnaires at baseline, 4-month and 8-month follow-ups assessing sexual distress as the primary outcome as well as anxiety, depression, and illness intrusiveness.Participation rates differed between the two groups, with greater participation occurring in the second group. Exit interviews indicated that the majority of the participants were satisfied with the intervention. Intent-to-treat analyses suggest a small effect for reduction in sexual distressThis feasibility study suggests that women find this intervention acceptable. Further research is required to determine efficacy.",auto_exclude,"Comparison: Treatment as Usual, TAU, Waitlist Control; Intervention: Cognitive Behavioral Therapy, CBT, Cognitive Therapy; Outcome: Long-Term Effects, Long-Term Efficacy, Long-Term Follow-Up; Population: Anxiety Disorders, Generalized Anxiety Disorder, Panic Disorder; Study_Design_Exclude: ; Study_D",0,2,True
S098,van_Dis_2020,https://openalex.org/W2053869864,Initial Disturbances of Consciousness and Resultant Impaired Awareness in Spanish Patients with Traumatic Brain Injury,"The purpose of this prospective, between-subjects study was to look at impaired awareness cross-culturally in patients with traumatic brain injury (TBI) and to relate impaired awareness after injury to the initial estimates of disturbed consciousness at time of injury. The study was conducted in community and inpatient and outpatient rehabilitation centers in Barcelona and Madrid. Participants were 30 persons with primarily moderate to severe TBI who could complete a written questionnaire concerning their functioning and 28 age- and gender-matched controls. A Spanish translation of the Patient Competency Rating Scale (PCRS) was administered to each participant. Relatives or significant others also completed this scale on each participant using the relative's version (PCRS-R). Difference scores, obtained by subtracting PCRS-R from PCRS-P (PCRS-P minus PCRS-R), were used as a marker of impaired awareness. Individuals with TBI were rated (by self and significant others) as being less competent than controls. Forty percent of Spanish patients with TBI who suffered severe injuries tended to overestimate their behavioral competencies. The PCRS-P minus the PCRS-R difference scores tended to correlate with admitting Glasgow Coma Scale (GCS) scores and retrospective estimates of posttraumatic amnesia (PTA). Initial disturbances of consciousness, one measure of severity of brain injury, appeared to relate to later measures of impaired self-awareness in Spanish patients with TBI. Non-brain-injured controls did not tend to report levels of competency that differed from their relatives' reports.",auto_exclude,"Comparison: Treatment as Usual, TAU, Waitlist Control; Intervention: Cognitive Behavioral Therapy, CBT, Cognitive Therapy; Outcome: Long-Term Effects, Long-Term Efficacy, Long-Term Follow-Up; Population: Anxiety Disorders, Generalized Anxiety Disorder, Panic Disorder; Study_Design_Exclude: ; Study_D",0,2,True
